asset,model,loss,origins,n,n_dropped,mean,bandwidth,se,se_iid
CAC,moirai,fz0_0p01,5038,5038,0,-2.9578787783052629,9,0.10566783549069778,0.097010595489954179
CAC,moirai,fz0_0p025,5038,5038,0,-3.3279325633218786,9,0.063367659485990338,0.055527731441628835
CAC,moirai,fz0_0p05,5038,5038,0,-3.5832032707951638,9,0.046477394600869401,0.038384728391957099
CAC,moirai,fz0_avg,5038,5038,0,-3.289671537474101,9,0.070789648055848989,0.062820060897877436
CAC,naive,crps,5038,5038,0,0.0068798639439317123,9,0.00019304472363950877,0.00010515889364078186
CAC,naive,log_score,5038,5038,0,-2.910806080389762,9,0.046301984321389759,0.027882697098978167
CAC,naive,pinball_0p01,5038,5038,0,0.00058590023933272756,9,6.4121777868516837e-05,4.1168360736820884e-05
CAC,naive,pinball_0p025,5038,5038,0,0.0010410715649520738,9,7.2894013087035142e-05,4.6349168737534016e-05
CAC,naive,pinball_0p05,5038,5038,0,0.001631018326402528,9,8.1599696966237561e-05,5.1059147385698921e-05
CAC,naive,pinball_avg,5038,5038,0,0.0010859967102291098,9,7.2422580881776496e-05,4.5801868790934652e-05
CAC,naive,qlike,5038,5010,28,0.78364837619509564,9,0.07158837090540314,0.038789396254786453
CAC,naive,fz0_0p01,5038,5038,0,-2.5853988095200733,9,0.22350740335859173,0.14491086148959867
CAC,naive,fz0_0p025,5038,5038,0,-3.0902535610219779,9,0.11572287528930202,0.075017624703870758
CAC,naive,fz0_0p05,5038,5038,0,-3.3923594663350407,9,0.073880824746851689,0.047850081939523871
CAC,naive,fz0_avg,5038,5038,0,-3.0226706122923641,9,0.13711116442942739,0.088662766619410915
CAC,patchtst,crps,5038,5038,0,0.006764911393047285,9,0.00019635098991833922,0.00010607420093670518
CAC,patchtst,log_score,5038,5038,0,-2.9183835090700483,9,0.045977927614902228,0.029074495913846404
CAC,patchtst,pinball_0p01,5038,5038,0,0.00060829149490240601,9,6.2856773048883136e-05,4.1877693637018034e-05
CAC,patchtst,pinball_0p025,5038,5038,0,0.0010323731625745587,9,7.2139658366541441e-05,4.7016206902051005e-05
CAC,patchtst,pinball_0p05,5038,5038,0,0.0015797768328666879,9,8.1184196461446219e-05,5.1602094813305581e-05
CAC,patchtst,pinball_avg,5038,5038,0,0.0010734804967812176,9,7.1621589887807584e-05,4.6475182334161825e-05
CAC,patchtst,qlike,5038,5010,28,0.77083075803571055,9,0.071654948579215519,0.042171977161016908
CAC,patchtst,fz0_0p01,5038,5038,0,-2.2768728158171654,9,0.22262112867949213,0.16191667719841199
CAC,patchtst,fz0_0p025,5038,5038,0,-2.9850699956040052,9,0.11833335305821331,0.085318085303434779
CAC,patchtst,fz0_0p05,5038,5038,0,-3.3725902168768207,9,0.076802045838240421,0.054855228191158074
CAC,patchtst,fz0_avg,5038,5038,0,-2.8781776760993307,9,0.13859454341952909,0.10011114119297577
CAC,timesfm,crps,5038,5038,0,0.0066036781358999085,9,0.00018142259474488373,0.00010055436878805936
CAC,timesfm,log_score,5038,5038,0,-3.0771107106142046,9,0.025756086013971367,0.016601181110243862
CAC,timesfm,pinball_0p01,5038,5038,0,0.0004646311232064797,9,3.5032132739843639e-05,2.9258769273228153e-05
CAC,timesfm,pinball_0p025,5038,5038,0,0.00088670815468134406,9,4.5213166775261992e-05,3.5394499319086776e-05
CAC,timesfm,pinball_0p05,5038,5038,0,0.001443418955004432,9,5.7566401266667887e-05,4.1665630360650493e-05
CAC,timesfm,pinball_avg,5038,5038,0,0.00093158607763075185,9,4.5271762723954152e-05,3.4915048388778539e-05
CAC,timesfm,qlike,5038,5010,28,0.42012941991174441,9,0.020705917723734556,0.018988221541792208
CAC,timesfm,fz0_0p01,5038,5038,0,-3.008327598705915,9,0.100327856991727,0.09052522254986467
CAC,timesfm,fz0_0p025,5038,5038,0,-3.3486241619642723,9,0.060232445432490872,0.052090655963061581
CAC,timesfm,fz0_0p05,5038,5038,0,-3.587438058149095,9,0.044514589248105474,0.03623458608395453
CAC,timesfm,fz0_avg,5038,5038,0,-3.3147966062730934,9,0.067353573826483354,0.058807506286448596
DAX,autoarima,crps,4996,4996,0,0.0066026741478306542,9,0.00017210831846231958,9.7402077106832502e-05
DAX,autoarima,log_score,4996,4996,0,-3.0721414678770897,9,0.02409347422527746,0.016078453077654487
DAX,autoarima,pinball_0p01,4996,4996,0,0.00044981126874180566,9,2.8335776573902283e-05,2.4284094475410822e-05
DAX,autoarima,pinball_0p025,4996,4996,0,0.00088006455838154918,9,3.8585836229864194e-05,3.1031708916879438e-05
DAX,autoarima,pinball_0p05,4996,4996,0,0.0014465313742469516,9,5.0675988834535567e-05,3.7856407463701111e-05
DAX,autoarima,pinball_avg,4996,4996,0,0.00092546906712343534,9,3.8545546161137283e-05,3.0529356284116825e-05
DAX,autoarima,qlike,4996,4996,0,0.41222699511264338,9,0.019960454145012761,0.018317837115474446
DAX,autoarima,fz0_0p01,4996,4996,0,-3.0274842771560517,9,0.091650542112577504,0.085651789752659427
DAX,autoarima,fz0_0p025,4996,4996,0,-3.3493616885662529,9,0.056563898085635125,0.050242512473166842
DAX,autoarima,fz0_0p05,4996,4996,0,-3.5801725691817161,9,0.042136418878763127,0.035397220845000993
DAX,autoarima,fz0_avg,4996,4996,0,-3.3190061783013407,9,0.062376635937924897,0.056232809038151838
DAX,autoets,crps,4996,4996,0,0.0066034037953322192,9,0.00017221338015785094,9.6464346657490436e-05
DAX,autoets,log_score,4996,4996,0,-3.0749338809869213,9,0.023964809260092607,0.01592083012931993
DAX,autoets,pinball_0p01,4996,4996,0,0.00044483194714934536,9,2.7947471060614498e-05,2.3922423843122168e-05
DAX,autoets,pinball_0p025,4996,4996,0,0.00087489023883810285,9,3.808158242236094e-05,3.0407192627314973e-05
DAX,autoets,pinball_0p05,4996,4996,0,0.0014403196312500551,9,5.0005070669166909e-05,3.7087396959053911e-05
DAX,autoets,pinball_avg,4996,4996,0,0.00092001393907916774,9,3.8015446893196319e-05,2.9943075341624694e-05
DAX,autoets,qlike,4996,4996,0,0.40864584139942495,9,0.018976284168422463,0.017485138014509339
DAX,autoets,fz0_0p01,4996,4996,0,-3.0461590707617576,9,0.090415370286663133,0.084376259992392469
DAX,autoets,fz0_0p025,4996,4996,0,-3.3604519607506225,9,0.055670809081065746,0.049421458647839936
DAX,autoets,fz0_0p05,4996,4996,0,-3.589140362666313,9,0.041586263773627972,0.034824552180978324
DAX,autoets,fz0_avg,4996,4996,0,-3.3319171313928981,9,0.061469014837936313,0.055351476784393457
DAX,chronos,crps,4996,4996,0,0.0066149214945827976,9,0.00017380204540761086,9.8579585188971627e-05
DAX,chronos,log_score,4996,4996,0,-3.0714126993191915,9,0.02394010910203876,0.015697915960683408
DAX,chronos,pinball_0p01,4996,4996,0,0.00044793288347006664,9,3.0131702415442481e-05,2.6188821750458584e-05
DAX,chronos,pinball_0p025,4996,4996,0,0.00087754055716460135,9,4.0583361734592944e-05,3.2776628450762627e-05
DAX,chronos,pinball_0p05,4996,4996,0,0.0014493574321214507,9,5.3254219998690152e-05,3.945486151795234e-05
DAX,chronos,pinball_avg,4996,4996,0,0.00092494362425203961,9,4.0707212997990456e-05,3.2264498837254918e-05
DAX,chronos,qlike,4996,4996,0,0.41009563768947865,9,0.021360193319165884,0.018900433412667641
DAX,chronos,fz0_0p01,4996,4996,0,-3.0784649355644786,9,0.084101769613579985,0.079487724115272454
DAX,chronos,fz0_0p025,4996,4996,0,-3.3767865103140937,9,0.053453781610933435,0.047702600436318215
DAX,chronos,fz0_0p05,4996,4996,0,-3.5899449998138646,9,0.040746680338374336,0.034172419103616444
DAX,chronos,fz0_avg,4996,4996,0,-3.3483988152308117,9,0.058365414510345506,0.052902695983987238
DAX,ewma,crps,4996,4996,0,0.0066543445821998868,9,0.00017405732123534239,9.7574854703487386e-05
DAX,ewma,log_score,4996,4996,0,-3.0499142665342793,9,0.024742753863400791,0.016924007552412881
DAX,ewma,pinball_0p01,4996,4996,0,0.00044904626968671641,9,3.0635167483592649e-05,2.6272763920021345e-05
DAX,ewma,pinball_0p025,4996,4996,0,0.00088452433377093323,9,4.0558240588557804e-05,3.2092888357658645e-05
DAX,ewma,pinball_0p05,4996,4996,0,0.0014575942598809477,9,5.1955725960528047e-05,3.8203323086041516e-05
DAX,ewma,pinball_avg,4996,4996,0,0.00093038828777953239,9,4.0365833172891001e-05,3.1629946853657395e-05
DAX,ewma,qlike,4996,4996,0,0.43622697275111832,9,0.021004717966143883,0.01910164538180437
DAX,ewma,fz0_0p01,4996,4996,0,-3.0417196549038881,9,0.095252047104150792,0.090259830362686644
DAX,ewma,fz0_0p025,4996,4996,0,-3.3484045261552269,9,0.057095490128343619,0.05118226445203243
DAX,ewma,fz0_0p05,4996,4996,0,-3.5718831243344251,9,0.041994462076953315,0.035405458270098805
DAX,ewma,fz0_avg,4996,4996,0,-3.3206691017978462,9,0.063609626120213689,0.058059783362282444
DAX,garch11,crps,4996,4996,0,0.0066704226157258024,9,0.00017492127249136381,9.8283871919098697e-05
DAX,garch11,log_score,4996,4996,0,-3.0427404327559264,9,0.025439905831635794,0.016519346438850974
DAX,garch11,pinball_0p01,4996,4996,0,0.00045583540704324614,9,3.254722805705251e-05,2.7199834582419116e-05
DAX,garch11,pinball_0p025,4996,4996,0,0.00088664739690312491,9,4.2039024577228146e-05,3.2935788100720055e-05
DAX,garch11,pinball_0p05,4996,4996,0,0.0014647779390549503,9,5.3325173860013865e-05,3.8910135700127152e-05
DAX,garch11,pinball_avg,4996,4996,0,0.00093575358100044036,9,4.2013478964480103e-05,3.2490281922567399e-05
DAX,garch11,qlike,4996,4996,0,0.44902192257067386,9,0.022833298069111947,0.018808651075433159
DAX,garch11,fz0_0p01,4996,4996,0,-3.0374471131669938,9,0.096633090420791767,0.084976830685752472
DAX,garch11,fz0_0p025,4996,4996,0,-3.3495545467686485,9,0.058732488341639862,0.04908064012452959
DAX,garch11,fz0_0p05,4996,4996,0,-3.5650396381044276,9,0.043108919314232379,0.034328604523911621
DAX,garch11,fz0_avg,4996,4996,0,-3.3173470993466898,9,0.06524432401421569,0.055304527160922996
DAX,garch11_t,crps,4996,4996,0,0.0066490450666867379,9,0.00017581298112079649,0.00010033492164561432
DAX,garch11_t,log_score,4996,4996,0,-3.0740436910625584,9,0.023013843278750359,0.014155438636040147
DAX,garch11_t,pinball_0p01,4996,4996,0,0.00043169221572246698,9,2.7938716210619043e-05,2.3603632832610585e-05
DAX,garch11_t,pinball_0p025,4996,4996,0,0.00087656860544332448,9,4.012866503490319e-05,3.1423970437722071e-05
DAX,garch11_t,pinball_0p05,4996,4996,0,0.0014643550209504387,9,5.3584511358889362e-05,3.9360583316374176e-05
DAX,garch11_t,pinball_avg,4996,4996,0,0.00092420528070540986,9,3.9722559332428068e-05,3.0619734374301217e-05
DAX,garch11_t,qlike,4996,4996,0,0.4428158348437925,9,0.02136115725257394,0.018092787554882628
DAX,garch11_t,fz0_0p01,4996,4996,0,-3.1765700560885755,9,0.068152853938996352,0.061072632372518983
DAX,garch11_t,fz0_0p025,4996,4996,0,-3.3934197107672102,9,0.049552886276531101,0.041542977416110703
DAX,garch11_t,fz0_0p05,4996,4996,0,-3.5791254848515277,9,0.04047378930950498,0.032373670626246305
DAX,garch11_t,fz0_avg,4996,4996,0,-3.3830384172357713,9,0.051484306587043484,0.043694871331074137
DAX,gjr,crps,4996,4996,0,0.0066188748135707744,9,0.00017239833452407303,9.7105282983240573e-05
DAX,gjr,log_score,4996,4996,0,-3.0683942711907646,9,0.023401836098349425,0.01530710016189079
DAX,gjr,pinball_0p01,4996,4996,0,0.00043572259285066557,9,2.705951963602616e-05,2.3806517652231276e-05
DAX,gjr,pinball_0p025,4996,4996,0,0.0008579194838934422,9,3.639834295299095e-05,3.0014129025670401e-05
DAX,gjr,pinball_0p05,4996,4996,0,0.0014254992893070518,9,4.808668146896327e-05,3.6446061711212498e-05
DAX,gjr,pinball_avg,4996,4996,0,0.00090638045535038655,9,3.6554765220169716e-05,2.9575092558862759e-05
DAX,gjr,qlike,4996,4996,0,0.39287495824309182,9,0.018741051856670184,0.017600114290172816
DAX,gjr,fz0_0p01,4996,4996,0,-3.1050128054902708,9,0.08027387345380671,0.077305103310646453
DAX,gjr,fz0_0p025,4996,4996,0,-3.3965259499166089,9,0.049846277964953702,0.045647761149986144
DAX,gjr,fz0_0p05,4996,4996,0,-3.6062969703791379,9,0.037819781305489325,0.032410802142527131
DAX,gjr,fz0_avg,4996,4996,0,-3.369278575262006,9,0.054915106108297369,0.050977545151235773
DAX,har,crps,4996,4996,0,0.0066060007375084587,9,0.00017314941559282623,9.813133819397925e-05
DAX,har,log_score,4996,4996,0,-3.0755483587094274,9,0.023980694557934758,0.015721621240324914
DAX,har,pinball_0p01,4996,4996,0,0.00044575201912972921,9,3.0563750650623317e-05,2.6109987313342234e-05
DAX,har,pinball_0p025,4996,4996,0,0.00087970610329108582,9,4.0504497169394619e-05,3.2529307317728035e-05
DAX,har,pinball_0p05,4996,4996,0,0.0014444585000655261,9,5.2868615934328886e-05,3.9143237767959545e-05
DAX,har,pinball_avg,4996,4996,0,0.00092330554082878044,9,4.0665405377601798e-05,3.2019966742108139e-05
DAX,har,qlike,4996,4996,0,0.40398636272462241,9,0.019512510434911475,0.017702849117817332
DAX,har,fz0_0p01,4996,4996,0,-3.0758229745482892,9,0.087563314250827542,0.081793494041152617
DAX,har,fz0_0p025,4996,4996,0,-3.3711685208323146,9,0.054844915308241635,0.048410409941877314
DAX,har,fz0_0p05,4996,4996,0,-3.5937481411637031,9,0.041355158702992882,0.034371808032542743
DAX,har,fz0_avg,4996,4996,0,-3.3469132121814353,9,0.060193353075768528,0.05394976668444728
DAX,lgbm,crps,4996,4996,0,0.0067665632339891065,9,0.00017815822235546242,9.8504701581172543e-05
DAX,lgbm,log_score,4996,4996,0,-3.0023722194745632,9,0.030829162321762298,0.019544437380737651
DAX,lgbm,pinball_0p01,4996,4996,0,0.00050641045127104538,9,4.594582795115245e-05,3.2394615106198034e-05
DAX,lgbm,pinball_0p025,4996,4996,0,0.00095708663170086176,9,5.516665102959172e-05,3.7636326399280193e-05
DAX,lgbm,pinball_0p05,4996,4996,0,0.0015442572324857835,9,6.5036318987737841e-05,4.2903487789345536e-05
DAX,lgbm,pinball_avg,4996,4996,0,0.0010025847718192302,9,5.4751485744652412e-05,3.71772337809577e-05
DAX,lgbm,qlike,4996,4996,0,0.59601035773645539,9,0.051958485971122417,0.035532248409591231
DAX,lgbm,fz0_0p01,4996,4996,0,-2.8841117399674352,9,0.14343091138055244,0.10642732045680678
DAX,lgbm,fz0_0p025,4996,4996,0,-3.2543227474342258,9,0.079429951397321105,0.058119781507552669
DAX,lgbm,fz0_0p05,4996,4996,0,-3.5053625171988374,9,0.05384017432823969,0.038889530377128868
DAX,lgbm,fz0_avg,4996,4996,0,-3.2145990015334989,9,0.091360561819961009,0.067051445710886448
DAX,moirai,crps,4996,4996,0,0.0066025603534486058,9,0.00017453174726547765,9.942172893757108e-05
DAX,moirai,log_score,4996,4996,0,-3.0740937621271476,9,0.024897321518486216,0.016558298881599466
DAX,moirai,pinball_0p01,4996,4996,0,0.00045325032963012304,9,3.2545666072713533e-05,2.8117349293390376e-05
DAX,moirai,pinball_0p025,4996,4996,0,0.00087972112504315148,9,4.2595618501412434e-05,3.4367806685127942e-05
DAX,moirai,pinball_0p05,4996,4996,0,0.0014482665834825608,9,5.5094732678186511e-05,4.0831332884563497e-05
DAX,moirai,pinball_avg,4996,4996,0,0.00092707934605194505,9,4.27107567695849e-05,3.3882887973620142e-05
DAX,moirai,qlike,4996,4996,0,0.4038914901487598,9,0.021320330768491203,0.018833022955282577
DAX,moirai,fz0_0p01,4996,4996,0,-3.0654678695257727,9,0.091607221580193562,0.085704155948476704
DAX,moirai,fz0_0p025,4996,4996,0,-3.3748461446069067,9,0.056722151824976447,0.05034551371205253
DAX,moirai,fz0_0p05,4996,4996,0,-3.5942436877448847,9,0.042726012557501337,0.035651259945579217
DAX,moirai,fz0_avg,4996,4996,0,-3.3448525672925218,9,0.062579584853199643,0.056319953840028469
DAX,naive,crps,4996,4996,0,0.0068924069672623191,9,0.00018254443174693877,0.00010361722321685865
DAX,naive,log_score,4996,4996,0,-2.901414857426956,9,0.04340081010285677,0.027023078246876883
DAX,naive,pinball_0p01,4996,4996,0,0.00057420557611293811,9,5.9052712427687573e-05,3.9124360584908503e-05
DAX,naive,pinball_0p025,4996,4996,0,0.0010332404029188696,9,6.7538783830140106e-05,4.4444374435176749e-05
DAX,naive,pinball_0p05,4996,4996,0,0.0016309204270954863,9,7.6344717025351785e-05,4.926815136483852e-05
DAX,naive,pinball_avg,4996,4996,0,0.0010794554687090978,9,6.7217272822751821e-05,4.3872561388983337e-05
DAX,naive,qlike,4996,4996,0,0.80350618680986885,9,0.0843314269539647,0.053184313326831073
DAX,naive,fz0_0p01,4996,4996,0,-2.6312679513065458,9,0.20390858830383543,0.13660234277761829
DAX,naive,fz0_0p025,4996,4996,0,-3.1095451595162258,9,0.10680625122383859,0.071435385980351068
DAX,naive,fz0_0p05,4996,4996,0,-3.3971214146267092,9,0.069116247887992602,0.045949889955832886
DAX,naive,fz0_avg,4996,4996,0,-3.0459781751498269,9,0.12598875638762921,0.084033551462273107
DAX,patchtst,crps,4996,4996,0,0.0067860392603075487,9,0.00018229699486415772,0.00010295388206389645
DAX,patchtst,log_score,4996,4996,0,-2.8909868803497667,9,0.055912030272713589,0.037521382399457612
DAX,patchtst,pinball_0p01,4996,4996,0,0.00058996185170782922,9,5.878397961544981e-05,4.0202494111302857e-05
DAX,patchtst,pinball_0p025,4996,4996,0,0.0010326078415182755,9,6.6370266444573032e-05,4.5047796149104661e-05
DAX,patchtst,pinball_0p05,4996,4996,0,0.00161009784288604,9,7.5330501012303732e-05,4.9663701301659169e-05
DAX,patchtst,pinball_avg,4996,4996,0,0.0010775558453707148,9,6.6210983126577751e-05,4.4519124468910878e-05
DAX,patchtst,qlike,4996,4996,0,0.78332012073828394,9,0.10357754446448837,0.058615305054479157
DAX,patchtst,fz0_0p01,4996,4996,0,-2.2748252404433646,9,0.26694621681318431,0.18591960936942151
DAX,patchtst,fz0_0p025,4996,4996,0,-2.953427770861615,9,0.13553119512280548,0.095257987626120741
DAX,patchtst,fz0_0p05,4996,4996,0,-3.3267128387630107,9,0.085896571620888401,0.060253898235244366
DAX,patchtst,fz0_avg,4996,4996,0,-2.8516552833559969,9,0.16196652111193369,0.11306489536492545
DAX,timesfm,crps,4996,4996,0,0.0066207901414964731,9,0.00017318789287962236,9.8767200442149842e-05
DAX,timesfm,log_score,4996,4996,0,-3.0693345799569069,9,0.023910279875023182,0.015598251637884286
DAX,timesfm,pinball_0p01,4996,4996,0,0.00045036066967764734,9,3.1365804751965664e-05,2.7150075687294376e-05
DAX,timesfm,pinball_0p025,4996,4996,0,0.00088427593119067623,9,4.1444052211162197e-05,3.35302003157445e-05
DAX,timesfm,pinball_0p05,4996,4996,0,0.0014565936103841184,9,5.3920787003267533e-05,4.0088050741871161e-05
DAX,timesfm,pinball_avg,4996,4996,0,0.00093041007041748077,9,4.1611345772019834e-05,3.3033966199992227e-05
DAX,timesfm,qlike,4996,4996,0,0.41531684099153565,9,0.021073328042295759,0.019435834843343856
DAX,timesfm,fz0_0p01,4996,4996,0,-3.0816535740824769,9,0.086739129181390526,0.081158811229253489
DAX,timesfm,fz0_0p025,4996,4996,0,-3.3689275104927026,9,0.054277719828085866,0.04801745697630791
DAX,timesfm,fz0_0p05,4996,4996,0,-3.584328276427112,9,0.041166257186394307,0.03418560976595416
DAX,timesfm,fz0_avg,4996,4996,0,-3.3449697870007635,9,0.059667356529612713,0.053535892800574018
DIA,autoarima,crps,4904,4904,0,0.0054288150499849676,9,0.00019049763118617202,9.0561841818157746e-05
DIA,autoarima,log_score,4904,4904,0,-3.3175262848308633,9,0.026813991869983896,0.016369265223546297
DIA,autoarima,pinball_0p01,4904,4904,0,0.00035263255047578976,9,2.2760121148029799e-05,1.8576524747153007e-05
DIA,autoarima,pinball_0p025,4904,4904,0,0.00069928574352032702,9,3.1953553771077738e-05,2.3837038405160083e-05
DIA,autoarima,pinball_0p05,4904,4904,0,0.0011588971115622845,9,4.479937497488643e-05,2.9975840619770343e-05
DIA,autoarima,pinball_avg,4904,4904,0,0.00073693846851946717,9,3.2416751118988827e-05,2.3581610339473087e-05
DIA,autoarima,qlike,4904,4904,0,0.42775346671444986,9,0.020335463683238408,0.018864826325478454
DIA,autoarima,fz0_0p01,4904,4904,0,-3.3571990455300376,9,0.095857902731598221,0.083126302963778667
DIA,autoarima,fz0_0p025,4904,4904,0,-3.6447880129248564,9,0.057749599722796106,0.047721639376811863
DIA,autoarima,fz0_0p05,4904,4904,0,-3.8630227236079588,9,0.042861956956088652,0.033394825581647844
DIA,autoarima,fz0_avg,4904,4904,0,-3.6216699273542843,9,0.064341545535819278,0.053897221507573222
DIA,autoets,crps,4904,4904,0,0.0054240272864171692,9,0.0001890933091658452,8.9254037836977254e-05
DIA,autoets,log_score,4904,4904,0,-3.318800945926768,9,0.02637912827077284,0.016303336555967506
DIA,autoets,pinball_0p01,4904,4904,0,0.00034683681187666187,9,2.073003120014768e-05,1.7224634102364119e-05
DIA,autoets,pinball_0p025,4904,4904,0,0.00069203226335502114,9,2.9944953299281162e-05,2.232760724432836e-05
DIA,autoets,pinball_0p05,4904,4904,0,0.0011518582781383411,9,4.2736180637444359e-05,2.8254286291530661e-05
DIA,autoets,pinball_avg,4904,4904,0,0.00073024245112334146,9,3.0474237566896348e-05,2.2094484166752269e-05
DIA,autoets,qlike,4904,4904,0,0.42616191119993396,9,0.020299179656156938,0.019123832263185411
DIA,autoets,fz0_0p01,4904,4904,0,-3.3718051737250212,9,0.089620754635498567,0.08191880843875976
DIA,autoets,fz0_0p025,4904,4904,0,-3.6536321295638432,9,0.054717030460760631,0.046899480486255959
DIA,autoets,fz0_0p05,4904,4904,0,-3.8682941566455837,9,0.041370801927006956,0.032766463917383463
DIA,autoets,fz0_avg,4904,4904,0,-3.6312438199781485,9,0.060733804626852406,0.053014662334018171
DIA,chronos,crps,4904,4904,0,0.0054612084392514776,9,0.00019391615107309376,9.3203159684815415e-05
DIA,chronos,log_score,4904,4904,0,-3.2971526231212001,9,0.027847502173484202,0.017628980433652221
DIA,chronos,pinball_0p01,4904,4904,0,0.00036790038847948642,9,2.5368992618711081e-05,2.1069924679252453e-05
DIA,chronos,pinball_0p025,4904,4904,0,0.00071566055768792971,9,3.4991917281660267e-05,2.6753170362994843e-05
DIA,chronos,pinball_0p05,4904,4904,0,0.0011822465630053794,9,4.7774015958345397e-05,3.2758904631858179e-05
DIA,chronos,pinball_avg,4904,4904,0,0.00075526916972426506,9,3.5433665182814582e-05,2.6391045616198226e-05
DIA,chronos,qlike,4904,4904,0,0.4509131862235643,9,0.023303843048344125,0.021392062147123154
DIA,chronos,fz0_0p01,4904,4904,0,-3.2920740566273046,9,0.10396167825222777,0.092503603238744861
DIA,chronos,fz0_0p025,4904,4904,0,-3.6056056868798003,9,0.061536760104416839,0.052238967285885354
DIA,chronos,fz0_0p05,4904,4904,0,-3.830584983920454,9,0.045100618463055547,0.036102231006272759
DIA,chronos,fz0_avg,4904,4904,0,-3.5760882424758527,9,0.069024392510781338,0.059404691570248351
DIA,ewma,crps,4904,4904,0,0.0054999010030187838,9,0.00019616096921293898,9.2974110406158616e-05
DIA,ewma,log_score,4904,4904,0,-3.2696006574575129,9,0.029296147309093124,0.019408852534378018
DIA,ewma,pinball_0p01,4904,4904,0,0.00039503106570057368,9,2.8506926391895345e-05,2.1390633872117054e-05
DIA,ewma,pinball_0p025,4904,4904,0,0.00075039713852581048,9,4.0410269115934176e-05,2.7872455122709329e-05
DIA,ewma,pinball_0p05,4904,4904,0,0.0012262025359877924,9,5.4571360641438293e-05,3.4381938080654017e-05
DIA,ewma,pinball_avg,4904,4904,0,0.00079054358007139218,9,4.0602460859204066e-05,2.7431618169932373e-05
DIA,ewma,qlike,4904,4904,0,0.48556276274133409,9,0.024631641225719203,0.022695538941878014
DIA,ewma,fz0_0p01,4904,4904,0,-3.1172791579153403,9,0.12043801790608601,0.10858001188018515
DIA,ewma,fz0_0p025,4904,4904,0,-3.5209750575512553,9,0.069567466016115936,0.059640800107841431
DIA,ewma,fz0_0p05,4904,4904,0,-3.7747589975526337,9,0.049561554804084348,0.040056055335186157
DIA,ewma,fz0_avg,4904,4904,0,-3.4710044043397432,9,0.078745074192023451,0.068678342477067458
DIA,garch11,crps,4904,4904,0,0.005476861609841158,9,0.0001929374945656216,9.2102595074877646e-05
DIA,garch11,log_score,4904,4904,0,-3.288203805353028,9,0.027359604805621308,0.016851821946995187
DIA,garch11,pinball_0p01,4904,4904,0,0.0003617243538030041,9,2.2559241081570938e-05,1.8546808931698961e-05
DIA,garch11,pinball_0p025,4904,4904,0,0.00072231474730981347,9,3.3621652392709566e-05,2.4366412504191029e-05
DIA,garch11,pinball_0p05,4904,4904,0,0.0012018440754440792,9,4.8605611431884181e-05,3.1227835519703552e-05
DIA,garch11,pinball_avg,4904,4904,0,0.00076196105885229881,9,3.4092632678960015e-05,2.405060055375509e-05
DIA,garch11,qlike,4904,4904,0,0.45619133799187528,9,0.018419262859490495,0.016726238509287689
DIA,garch11,fz0_0p01,4904,4904,0,-3.2797721591604736,9,0.098731726210997975,0.089566298338415701
DIA,garch11,fz0_0p025,4904,4904,0,-3.5838386835446796,9,0.059442614938533062,0.050903297703271566
DIA,garch11,fz0_0p05,4904,4904,0,-3.8070661392082918,9,0.04431297431507572,0.03536202287031881
DIA,garch11,fz0_avg,4904,4904,0,-3.5568923273044817,9,0.066299295110242976,0.057715728342087769
DIA,garch11_t,crps,4904,4904,0,0.0054627679863595326,9,0.00019446183475707005,9.3864792518503806e-05
DIA,garch11_t,log_score,4904,4904,0,-3.318041505937098,9,0.025900939791131998,0.014641581072829783
DIA,garch11_t,pinball_0p01,4904,4904,0,0.00034678993459563197,9,1.9387961148185105e-05,1.5815621021991166e-05
DIA,garch11_t,pinball_0p025,4904,4904,0,0.00071350713059707097,9,3.1920548531493142e-05,2.3273751011785562e-05
DIA,garch11_t,pinball_0p05,4904,4904,0,0.0011963486371836672,9,4.9003345174064568e-05,3.1946365128858574e-05
DIA,garch11_t,pinball_avg,4904,4904,0,0.00075221523412545674,9,3.2459444410344789e-05,2.2763528821812609e-05
DIA,garch11_t,qlike,4904,4904,0,0.45017603827548042,9,0.017888512480457239,0.016357055891857517
DIA,garch11_t,fz0_0p01,4904,4904,0,-3.4054871579283406,9,0.074294703989014249,0.066868699948496715
DIA,garch11_t,fz0_0p025,4904,4904,0,-3.6233259301242304,9,0.052114055606520028,0.044361438058192613
DIA,garch11_t,fz0_0p05,4904,4904,0,-3.8225082073858876,9,0.042661324632852222,0.034066543789322216
DIA,garch11_t,fz0_avg,4904,4904,0,-3.6171070984794862,9,0.054873782547799184,0.047115652668810327
DIA,gjr,crps,4904,4904,0,0.0054305548464189486,9,0.00019122575512249581,9.1166079533009113e-05
DIA,gjr,log_score,4904,4904,0,-3.31137097345314,9,0.027895401946388298,0.017525679833578132
DIA,gjr,pinball_0p01,4904,4904,0,0.00035038021510623736,9,2.1382979275165542e-05,1.8712198489270233e-05
DIA,gjr,pinball_0p025,4904,4904,0,0.00069662470342400065,9,3.1130848352768726e-05,2.4045863504190438e-05
DIA,gjr,pinball_0p05,4904,4904,0,0.0011631829584528698,9,4.569450443355592e-05,3.0354439483384947e-05
DIA,gjr,pinball_avg,4904,4904,0,0.00073672929232770261,9,3.2012063400199185e-05,2.3790031998893536e-05
DIA,gjr,qlike,4904,4904,0,0.41094642054175989,9,0.016707542316948914,0.015889750877853534
