asset,regime,model,loss,n,mean,se_auto
CAC,gfc_wide,ewma,fz0_avg,510,-2.9405514396240426,0.17944981554801531
CAC,gfc_wide,ewma,qlike_ex_near_zero,510,0.39018228215131462,0.039385682873795805
CAC,gfc_wide,garch11,crps,510,0.010907036933571264,0.00057798167138248214
CAC,gfc_wide,garch11,log_score,510,-2.5612903204785322,0.060029029841909387
CAC,gfc_wide,garch11,pinball_0p01,510,0.00063016483810337187,0.00010692700518741475
CAC,gfc_wide,garch11,pinball_0p025,510,0.0012919604092966315,0.00013340771819083001
CAC,gfc_wide,garch11,pinball_0p05,510,0.0022225794473790688,0.00016616271210301756
CAC,gfc_wide,garch11,pinball_avg,510,0.0013815682315930242,0.00013245048259033699
CAC,gfc_wide,garch11,qlike,510,0.35659504715596141,0.035424763199478244
CAC,gfc_wide,garch11,fz0_0p01,510,-2.6902676074259344,0.29350998937905531
CAC,gfc_wide,garch11,fz0_0p025,510,-2.9093860408958307,0.16196185969651794
CAC,gfc_wide,garch11,fz0_0p05,510,-3.0612613007377365,0.11157504092281417
CAC,gfc_wide,garch11,fz0_avg,510,-2.8869716496865006,0.18530846770080128
CAC,gfc_wide,garch11,qlike_ex_near_zero,510,0.35659504715596141,0.035424763199478244
CAC,gfc_wide,garch11_t,crps,510,0.010891559999592217,0.00058064479465722507
CAC,gfc_wide,garch11_t,log_score,510,-2.5782822476185872,0.052311754412634824
CAC,gfc_wide,garch11_t,pinball_0p01,510,0.00061464976335760758,9.975718706773885e-05
CAC,gfc_wide,garch11_t,pinball_0p025,510,0.0012695763076966439,0.00012976357497062284
CAC,gfc_wide,garch11_t,pinball_0p05,510,0.0022202949238288769,0.00016625447603151129
CAC,gfc_wide,garch11_t,pinball_avg,510,0.0013681736649610427,0.00012808043800661682
CAC,gfc_wide,garch11_t,qlike,510,0.35874787230184257,0.035478119586667106
CAC,gfc_wide,garch11_t,fz0_0p01,510,-2.7581261790216214,0.26462535914924357
CAC,gfc_wide,garch11_t,fz0_0p025,510,-2.9534447096989696,0.15149420974652719
CAC,gfc_wide,garch11_t,fz0_0p05,510,-3.069919317646062,0.1080911964450931
CAC,gfc_wide,garch11_t,fz0_avg,510,-2.9271634021222175,0.17029188548757404
CAC,gfc_wide,garch11_t,qlike_ex_near_zero,510,0.35874787230184257,0.035478119586667106
CAC,gfc_wide,gjr,crps,510,0.010789249759604791,0.00056902542402368413
CAC,gfc_wide,gjr,log_score,510,-2.5964208826430233,0.054477532504097655
CAC,gfc_wide,gjr,pinball_0p01,510,0.00066568945942251296,0.00010865461555285961
CAC,gfc_wide,gjr,pinball_0p025,510,0.0013162337554128167,0.00014009798398845124
CAC,gfc_wide,gjr,pinball_0p05,510,0.0022346537472589557,0.00017543265837585546
CAC,gfc_wide,gjr,pinball_avg,510,0.0014055256540314283,0.00013877929388603544
CAC,gfc_wide,gjr,qlike,510,0.31830847451335892,0.028195069158719388
CAC,gfc_wide,gjr,fz0_0p01,510,-2.6414388477851274,0.24032420985865183
CAC,gfc_wide,gjr,fz0_0p025,510,-2.9057462743873228,0.14737907492326399
CAC,gfc_wide,gjr,fz0_0p05,510,-3.0681514906433969,0.10805528383400975
CAC,gfc_wide,gjr,fz0_avg,510,-2.8717788709386154,0.16186693819200931
CAC,gfc_wide,gjr,qlike_ex_near_zero,510,0.31830847451335892,0.028195069158719388
CAC,gfc_wide,har,crps,510,0.010806911678901075,0.00058074341983833846
CAC,gfc_wide,har,log_score,510,-2.5820401209199524,0.059818566684361835
CAC,gfc_wide,har,pinball_0p01,510,0.00063335337824049916,0.00011652825490262134
CAC,gfc_wide,har,pinball_0p025,510,0.0012587987151497049,0.00014156163884911622
CAC,gfc_wide,har,pinball_0p05,510,0.0022116762028856858,0.00017725535686747857
CAC,gfc_wide,har,pinball_avg,510,0.0013679427654252965,0.00014131838743555817
CAC,gfc_wide,har,qlike,510,0.3794663525300721,0.044421711182218153
CAC,gfc_wide,har,fz0_0p01,510,-2.6716994173396404,0.28859886792957273
CAC,gfc_wide,har,fz0_0p025,510,-2.9389212726999112,0.16192656640541359
CAC,gfc_wide,har,fz0_0p05,510,-3.0843528487308389,0.11332394675040958
CAC,gfc_wide,har,fz0_avg,510,-2.8983245129234634,0.18417221404607159
CAC,gfc_wide,har,qlike_ex_near_zero,510,0.3794663525300721,0.044421711182218153
CAC,gfc_wide,lgbm,crps,510,0.011212520208601284,0.00061231793147162067
CAC,gfc_wide,lgbm,log_score,510,-2.4844475369080627,0.068352449851089125
CAC,gfc_wide,lgbm,pinball_0p01,510,0.00080380722904649024,0.00013018964366436273
CAC,gfc_wide,lgbm,pinball_0p025,510,0.0015167982320342499,0.00016892128915489143
CAC,gfc_wide,lgbm,pinball_0p05,510,0.0024376145921518513,0.00020741193880443305
CAC,gfc_wide,lgbm,pinball_avg,510,0.0015860733510775302,0.00016645858802845443
CAC,gfc_wide,lgbm,qlike,510,0.60509119543800172,0.068763199554457533
CAC,gfc_wide,lgbm,fz0_0p01,510,-2.3828188886810158,0.30569640288314348
CAC,gfc_wide,lgbm,fz0_0p025,510,-2.7584185017484173,0.17251346360398334
CAC,gfc_wide,lgbm,fz0_0p05,510,-3.0012093809034095,0.11743338571239731
CAC,gfc_wide,lgbm,fz0_avg,510,-2.7141489237776142,0.19599450154501624
CAC,gfc_wide,lgbm,qlike_ex_near_zero,510,0.60509119543800172,0.068763199554457533
CAC,gfc_wide,moirai,crps,510,0.010865838639821719,0.00059539052752090012
CAC,gfc_wide,moirai,log_score,510,-2.5551288600640105,0.065189668036446838
CAC,gfc_wide,moirai,pinball_0p01,510,0.00072366899421954232,0.00014096662935691873
CAC,gfc_wide,moirai,pinball_0p025,510,0.0014143552449677418,0.0001731204895169622
CAC,gfc_wide,moirai,pinball_0p05,510,0.0023445203168617097,0.00021016192727828416
CAC,gfc_wide,moirai,pinball_avg,510,0.0014941815186829981,0.00017109656784798172
CAC,gfc_wide,moirai,qlike,510,0.40397512703169408,0.046081585155350671
CAC,gfc_wide,moirai,fz0_0p01,510,-2.4714834286431984,0.34464991659921068
CAC,gfc_wide,moirai,fz0_0p025,510,-2.8033222384191219,0.19097582328148965
CAC,gfc_wide,moirai,fz0_0p05,510,-3.0083816450516667,0.13076215059539678
CAC,gfc_wide,moirai,fz0_avg,510,-2.7610624373713293,0.21847029396538156
CAC,gfc_wide,moirai,qlike_ex_near_zero,510,0.40397512703169408,0.046081585155350671
CAC,gfc_wide,naive,crps,510,0.011217386778090005,0.0006642792660060652
CAC,gfc_wide,naive,log_score,510,-2.2294436658786703,0.13984037186175852
CAC,gfc_wide,naive,pinball_0p01,510,0.0011815345195537563,0.00023014887446654397
CAC,gfc_wide,naive,pinball_0p025,510,0.0018694227808538828,0.0002646628823917039
CAC,gfc_wide,naive,pinball_0p05,510,0.0027775754805788419,0.00029511326228514337
CAC,gfc_wide,naive,pinball_avg,510,0.0019428442603288268,0.00026121075493461824
CAC,gfc_wide,naive,qlike,510,1.0255404696404873,0.23884939681153641
CAC,gfc_wide,naive,fz0_0p01,510,-0.98374403434561297,0.65429035298154081
CAC,gfc_wide,naive,fz0_0p025,510,-2.056319377137211,0.34614745087863497
CAC,gfc_wide,naive,fz0_0p05,510,-2.5614437788908759,0.22219924618105405
CAC,gfc_wide,naive,fz0_avg,510,-1.8671690634578999,0.40479232440673257
CAC,gfc_wide,naive,qlike_ex_near_zero,510,1.0255404696404873,0.23884939681153641
CAC,gfc_wide,patchtst,crps,510,0.011176920453390325,0.00063861460343623861
CAC,gfc_wide,patchtst,log_score,510,-2.3458320945844644,0.11620574591088281
CAC,gfc_wide,patchtst,pinball_0p01,510,0.0010248564436681029,0.00020688301172850406
CAC,gfc_wide,patchtst,pinball_0p025,510,0.001682217967783719,0.00023771582327394562
CAC,gfc_wide,patchtst,pinball_0p05,510,0.0025449641967614381,0.00026538426431839564
CAC,gfc_wide,patchtst,pinball_avg,510,0.0017506795360710866,0.00023494472007898841
CAC,gfc_wide,patchtst,qlike,510,0.88390181202569429,0.20964086713375038
CAC,gfc_wide,patchtst,fz0_0p01,510,-1.5445359788798279,0.56465813605265414
CAC,gfc_wide,patchtst,fz0_0p025,510,-2.3750202038828374,0.29749708493742993
CAC,gfc_wide,patchtst,fz0_0p05,510,-2.7978030386830675,0.19023275467105941
CAC,gfc_wide,patchtst,fz0_avg,510,-2.2391197404819114,0.34882971148881858
CAC,gfc_wide,patchtst,qlike_ex_near_zero,510,0.88390181202569429,0.20964086713375038
CAC,gfc_wide,timesfm,crps,510,0.010830118418984111,0.00059107584358570578
CAC,gfc_wide,timesfm,log_score,510,-2.5710377542081746,0.063282171716074267
CAC,gfc_wide,timesfm,pinball_0p01,510,0.00065873062905928541,0.00012793524653962045
CAC,gfc_wide,timesfm,pinball_0p025,510,0.0013219290205063554,0.00015638322301985574
CAC,gfc_wide,timesfm,pinball_0p05,510,0.0022675958981247515,0.00019322790502572312
CAC,gfc_wide,timesfm,pinball_avg,510,0.0014160851825634642,0.00015503032676471908
CAC,gfc_wide,timesfm,qlike,510,0.39930530365656164,0.048376702995304076
CAC,gfc_wide,timesfm,fz0_0p01,510,-2.6093243626782856,0.32199757834436782
CAC,gfc_wide,timesfm,fz0_0p025,510,-2.8920146117515677,0.17751258913385634
CAC,gfc_wide,timesfm,fz0_0p05,510,-3.0549582023602477,0.12249258616290552
CAC,gfc_wide,timesfm,fz0_avg,510,-2.8520990589300332,0.20353426007775552
CAC,gfc_wide,timesfm,qlike_ex_near_zero,510,0.39930530365656164,0.048376702995304076
DAX,gfc,autoarima,crps,147,0.016547652429168148,0.001286538992367564
DAX,gfc,autoarima,log_score,147,-2.092026351619777,0.086306378254397062
DAX,gfc,autoarima,pinball_0p01,147,0.0010446520935004195,0.00019786563734251213
DAX,gfc,autoarima,pinball_0p025,147,0.002135411304808143,0.00029361087720861356
DAX,gfc,autoarima,pinball_0p05,147,0.003581493992018109,0.00038913555777631486
DAX,gfc,autoarima,pinball_avg,147,0.0022538524634422236,0.00028573899812964985
DAX,gfc,autoarima,qlike,147,0.45562973598105083,0.10375644463670435
DAX,gfc,autoarima,fz0_0p01,147,-1.9788246270543639,0.36858234742348817
DAX,gfc,autoarima,fz0_0p025,147,-2.2174927567526357,0.25692761219570698
DAX,gfc,autoarima,fz0_0p05,147,-2.4331390431905646,0.19650613678217146
DAX,gfc,autoarima,fz0_avg,147,-2.2098188089991879,0.26738408131194008
DAX,gfc,autoarima,qlike_ex_near_zero,147,0.45562973598105083,0.10375644463670435
DAX,gfc,autoets,crps,147,0.016480540755779687,0.0012611519730373827
DAX,gfc,autoets,log_score,147,-2.1137277747279373,0.080603615234297446
DAX,gfc,autoets,pinball_0p01,147,0.00096602102889199672,0.00016898340904102852
DAX,gfc,autoets,pinball_0p025,147,0.0020540900986507835,0.00026412980618212588
DAX,gfc,autoets,pinball_0p05,147,0.003444562664975461,0.00036070530146182318
DAX,gfc,autoets,pinball_avg,147,0.0021548912641727474,0.00025759438692456139
DAX,gfc,autoets,qlike,147,0.39362957242589269,0.065911101993815377
DAX,gfc,autoets,fz0_0p01,147,-2.1436706813270789,0.30688583068203407
DAX,gfc,autoets,fz0_0p025,147,-2.3091236186703981,0.22586694816265207
DAX,gfc,autoets,fz0_0p05,147,-2.5090354932316878,0.17738092028563707
DAX,gfc,autoets,fz0_avg,147,-2.3206099310763881,0.23028630694365768
DAX,gfc,autoets,qlike_ex_near_zero,147,0.39362957242589269,0.065911101993815377
DAX,gfc,chronos,crps,147,0.016653274367231723,0.0012940830810056403
DAX,gfc,chronos,log_score,147,-2.0463077408381816,0.096864416607816153
DAX,gfc,chronos,pinball_0p01,147,0.0012290483911165653,0.00025548132010976834
DAX,gfc,chronos,pinball_0p025,147,0.0023194965513123364,0.00035143025427355503
DAX,gfc,chronos,pinball_0p05,147,0.0037714224847044111,0.00043552396928953259
DAX,gfc,chronos,pinball_avg,147,0.0024399891423777711,0.00034079033307209968
DAX,gfc,chronos,qlike,147,0.4644348934743312,0.084745043893559843
DAX,gfc,chronos,fz0_0p01,147,-1.5516734924073368,0.5099945952838969
DAX,gfc,chronos,fz0_0p025,147,-2.003378168512012,0.3286394523607622
DAX,gfc,chronos,fz0_0p05,147,-2.2895185241121845,0.2369899522200874
DAX,gfc,chronos,fz0_avg,147,-1.9481900616771772,0.35295793552419652
DAX,gfc,chronos,qlike_ex_near_zero,147,0.4644348934743312,0.084745043893559843
DAX,gfc,ewma,crps,147,0.016753323114463013,0.001310792564645393
DAX,gfc,ewma,log_score,147,-2.0453666589810844,0.093649924356634759
DAX,gfc,ewma,pinball_0p01,147,0.00090420641162270604,0.00018178370868093135
DAX,gfc,ewma,pinball_0p025,147,0.0019598233900918133,0.00026052381895433151
DAX,gfc,ewma,pinball_0p05,147,0.0033185496698810227,0.00034807818809598354
DAX,gfc,ewma,pinball_avg,147,0.0020608598238651809,0.00025484907042483569
DAX,gfc,ewma,qlike,147,0.45860061007185193,0.063495397845172344
DAX,gfc,ewma,fz0_0p01,147,-2.2497259615391645,0.34382403974029091
DAX,gfc,ewma,fz0_0p025,147,-2.3895280258141898,0.22231901290763945
DAX,gfc,ewma,fz0_0p05,147,-2.5647293771438524,0.16947188363549834
DAX,gfc,ewma,fz0_avg,147,-2.4013277881657356,0.23729005156656799
DAX,gfc,ewma,qlike_ex_near_zero,147,0.45860061007185193,0.063495397845172344
DAX,gfc,garch11,crps,147,0.01674293924375847,0.0013060734864352528
DAX,gfc,garch11,log_score,147,-2.0492799586498007,0.090521759485587217
DAX,gfc,garch11,pinball_0p01,147,0.00094225125705917545,0.00018368614360262286
DAX,gfc,garch11,pinball_0p025,147,0.0019525626976298622,0.00025516017351744389
DAX,gfc,garch11,pinball_0p05,147,0.0032962118927080571,0.00034182081735735249
DAX,gfc,garch11,pinball_avg,147,0.002063675282465698,0.00025271130620016947
DAX,gfc,garch11,qlike,147,0.39823962271709112,0.050131243748612622
DAX,gfc,garch11,fz0_0p01,147,-2.1316164193609994,0.3562790158786161
DAX,gfc,garch11,fz0_0p025,147,-2.3538076772999017,0.23595074364138455
DAX,gfc,garch11,fz0_0p05,147,-2.5626399423847759,0.17773242968617733
DAX,gfc,garch11,fz0_avg,147,-2.3493546796818925,0.25103445808977914
DAX,gfc,garch11,qlike_ex_near_zero,147,0.39823962271709112,0.050131243748612622
DAX,gfc,garch11_t,crps,147,0.01670547666552373,0.0013292726847786373
DAX,gfc,garch11_t,log_score,147,-2.0770184014528916,0.086009370937355056
DAX,gfc,garch11_t,pinball_0p01,147,0.00087211854803296066,0.00015516946340607274
DAX,gfc,garch11_t,pinball_0p025,147,0.0019706248203181752,0.00024830784753003657
DAX,gfc,garch11_t,pinball_0p05,147,0.0033632948914920336,0.00035941330690834438
DAX,gfc,garch11_t,pinball_avg,147,0.0020686794199477232,0.00024272605691668517
DAX,gfc,garch11_t,qlike,147,0.41910292964056589,0.053609865486125029
DAX,gfc,garch11_t,fz0_0p01,147,-2.3675486387836182,0.24808494348772883
DAX,gfc,garch11_t,fz0_0p025,147,-2.4008898051839149,0.20296985529993614
DAX,gfc,garch11_t,fz0_0p05,147,-2.5484568585857099,0.17466692622587096
DAX,gfc,garch11_t,fz0_avg,147,-2.4389651008510813,0.19782260982318051
DAX,gfc,garch11_t,qlike_ex_near_zero,147,0.41910292964056589,0.053609865486125029
DAX,gfc,gjr,crps,147,0.016522198389312685,0.0012755168940772287
DAX,gfc,gjr,log_score,147,-2.083630139775563,0.087443563510628722
DAX,gfc,gjr,pinball_0p01,147,0.0010359790760598884,0.0002047172581734011
DAX,gfc,gjr,pinball_0p025,147,0.0020618082057988758,0.00028890565390275594
DAX,gfc,gjr,pinball_0p05,147,0.0033643915870599423,0.00037483868356702796
DAX,gfc,gjr,pinball_avg,147,0.0021540596229729023,0.00028252948012076146
DAX,gfc,gjr,qlike,147,0.30346146385024053,0.052090414449717987
DAX,gfc,gjr,fz0_0p01,147,-1.8519295302350205,0.44063855987632827
DAX,gfc,gjr,fz0_0p025,147,-2.202242117439265,0.28663181546474781
DAX,gfc,gjr,fz0_0p05,147,-2.4803628104967648,0.20963626300240756
DAX,gfc,gjr,fz0_avg,147,-2.1781781527236834,0.30715970384807556
DAX,gfc,gjr,qlike_ex_near_zero,147,0.30346146385024053,0.052090414449717987
DAX,gfc,har,crps,147,0.016555280866571997,0.0012971539415612932
DAX,gfc,har,log_score,147,-2.0798997406240649,0.091899036151334726
DAX,gfc,har,pinball_0p01,147,0.001069322100452716,0.00020265510201725531
DAX,gfc,har,pinball_0p025,147,0.002186844313156367,0.00030221284097028825
DAX,gfc,har,pinball_0p05,147,0.0035709336584006436,0.00040384857041711366
DAX,gfc,har,pinball_avg,147,0.0022757000240032424,0.00029536768555256404
DAX,gfc,har,qlike,147,0.42193803651892064,0.074981061550849548
DAX,gfc,har,fz0_0p01,147,-1.8833441451195785,0.40092175737255825
DAX,gfc,har,fz0_0p025,147,-2.1487108564543442,0.2778967076152527
DAX,gfc,har,fz0_0p05,147,-2.4084565543994421,0.2119307534457546
DAX,gfc,har,fz0_avg,147,-2.146837185324455,0.29021437711454456
DAX,gfc,har,qlike_ex_near_zero,147,0.42193803651892064,0.074981061550849548
DAX,gfc,lgbm,crps,147,0.017416436046969849,0.0013457335064218177
DAX,gfc,lgbm,log_score,147,-1.8454968550134139,0.14875628052240303
DAX,gfc,lgbm,pinball_0p01,147,0.0013642029595919199,0.00027875574630914599
DAX,gfc,lgbm,pinball_0p025,147,0.0025900711769196363,0.00038385996419363803
DAX,gfc,lgbm,pinball_0p05,147,0.0040975373441714015,0.00047524215336364802
DAX,gfc,lgbm,pinball_avg,147,0.0026839371602276531,0.00037360472449534803
DAX,gfc,lgbm,qlike,147,0.92569538721753042,0.20151225983622495
DAX,gfc,lgbm,fz0_0p01,147,-1.4598973799403592,0.52376816113727553
DAX,gfc,lgbm,fz0_0p025,147,-1.9035420973229886,0.33196964388915678
DAX,gfc,lgbm,fz0_0p05,147,-2.2239076590829789,0.23679238682654288
DAX,gfc,lgbm,fz0_avg,147,-1.8624490454487757,0.35915894212203325
DAX,gfc,lgbm,qlike_ex_near_zero,147,0.92569538721753042,0.20151225983622495
DAX,gfc,moirai,crps,147,0.01674078701276201,0.0013278858094556609
DAX,gfc,moirai,log_score,147,-2.012126587895315,0.10650243766351344
DAX,gfc,moirai,pinball_0p01,147,0.0013067560589941261,0.0002875083008022476
DAX,gfc,moirai,pinball_0p025,147,0.0024516781075371447,0.00037331887914443019
DAX,gfc,moirai,pinball_0p05,147,0.0040586552103358533,0.00045212533520947107
DAX,gfc,moirai,pinball_avg,147,0.0026056964589557079,0.0003620163531466764
DAX,gfc,moirai,qlike,147,0.47405638907045172,0.082596001133207989
DAX,gfc,moirai,fz0_0p01,147,-1.2706046598900624,0.61816021934597187
DAX,gfc,moirai,fz0_0p025,147,-1.8335317343335018,0.37462817951986305
DAX,gfc,moirai,fz0_0p05,147,-2.124077519904136,0.26207973018839981
DAX,gfc,moirai,fz0_avg,147,-1.7427379713759001,0.41206973112719963
DAX,gfc,moirai,qlike_ex_near_zero,147,0.47405638907045172,0.082596001133207989
DAX,gfc,naive,crps,147,0.017366274211730544,0.0015822902950711137
DAX,gfc,naive,log_score,147,-1.1691724807534079,0.39601992091722626
DAX,gfc,naive,pinball_0p01,147,0.0024982020845271879,0.0005878931904109544
DAX,gfc,naive,pinball_0p025,147,0.0036354266864897407,0.0006701002793366806
DAX,gfc,naive,pinball_0p05,147,0.0049787736998768472,0.00074588969028267337
DAX,gfc,naive,pinball_avg,147,0.0037041341569645924,0.00066449485411931766
DAX,gfc,naive,qlike,147,1.8388619661529895,0.54523479365403205
DAX,gfc,naive,fz0_0p01,147,2.3585608369432092,1.6487619863197067
DAX,gfc,naive,fz0_0p025,147,-0.018790640192294782,0.86522669736465796
DAX,gfc,naive,fz0_0p05,147,-1.116506812682027,0.56193323326499656
DAX,gfc,naive,fz0_avg,147,0.40775446135629495,1.0208723709962442
DAX,gfc,naive,qlike_ex_near_zero,147,1.8388619661529895,0.54523479365403205
DAX,gfc,patchtst,crps,147,0.017300935391822279,0.0013566058067033364
DAX,gfc,patchtst,log_score,147,-1.639032802511847,0.16358561356497042
DAX,gfc,patchtst,pinball_0p01,147,0.0016399951015429049,0.00036056480968269921
DAX,gfc,patchtst,pinball_0p025,147,0.0027723182576666404,0.00043604231658997156
DAX,gfc,patchtst,pinball_0p05,147,0.004245346143404348,0.00051031851500360481
DAX,gfc,patchtst,pinball_avg,147,0.0028858865008712974,0.00042812759021898251
DAX,gfc,patchtst,qlike,147,1.2038546334690043,0.27656581305622124
DAX,gfc,patchtst,fz0_0p01,147,0.0095829461848106028,1.0717035406779236
DAX,gfc,patchtst,fz0_0p025,147,-1.1960327939276421,0.58483719036428539
DAX,gfc,patchtst,fz0_0p05,147,-1.7713687961117346,0.3896541087908395
DAX,gfc,patchtst,fz0_avg,147,-0.98593954795152206,0.67629149137816535
DAX,gfc,patchtst,qlike_ex_near_zero,147,1.2038546334690043,0.27656581305622124
DAX,gfc,timesfm,crps,147,0.01666336469568034,0.0013365912751890866
DAX,gfc,timesfm,log_score,147,-1.9982313116753008,0.11809791606229686
DAX,gfc,timesfm,pinball_0p01,147,0.001378298866628916,0.00031753698295521575
DAX,gfc,timesfm,pinball_0p025,147,0.0024726726135667993,0.00040212064464366094
DAX,gfc,timesfm,pinball_0p05,147,0.0039631202970449655,0.00047540568478153191
DAX,gfc,timesfm,pinball_avg,147,0.0026046972590802269,0.00039050022495582139
DAX,gfc,timesfm,qlike,147,0.49628510974490808,0.08147633263760741
DAX,gfc,timesfm,fz0_0p01,147,-1.0411960657948467,0.74635008937986946
DAX,gfc,timesfm,fz0_0p025,147,-1.7532493874828021,0.43013255701842107
DAX,gfc,timesfm,fz0_0p05,147,-2.1301919473072108,0.2914596208296501
DAX,gfc,timesfm,fz0_avg,147,-1.6415458001949534,0.48370228129382214
DAX,gfc,timesfm,qlike_ex_near_zero,147,0.49628510974490808,0.08147633263760741
DAX,covid,autoarima,crps,62,0.016606364046376269,0.0023105411098368681
DAX,covid,autoarima,log_score,62,-1.9174636319683538,0.30892144638221064
DAX,covid,autoarima,pinball_0p01,62,0.0025408080542923561,0.0010316516565580765
DAX,covid,autoarima,pinball_0p025,62,0.0036571733186168205,0.0012198450607342735
DAX,covid,autoarima,pinball_0p05,62,0.0048987475278719043,0.0013682521368714785
DAX,covid,autoarima,pinball_avg,62,0.0036989096335936929,0.0012032145324131433
DAX,covid,autoarima,qlike,62,0.99289942050776614,0.28333599580415159
DAX,covid,autoarima,fz0_0p01,62,1.4392191713751772,2.3066769823378617
DAX,covid,autoarima,fz0_0p025,62,-0.64174344916769022,1.239135278699627
DAX,covid,autoarima,fz0_0p05,62,-1.6259050375793989,0.82733770170784504
DAX,covid,autoarima,fz0_avg,62,-0.27614310512397056,1.4508040760236807
DAX,covid,autoarima,qlike_ex_near_zero,62,0.99289942050776614,0.28333599580415159
DAX,covid,autoets,crps,62,0.016885224905109453,0.0023089099340686155
DAX,covid,autoets,log_score,62,-1.8863176387402121,0.30977562783791335
DAX,covid,autoets,pinball_0p01,62,0.0026492436849578521,0.0010348824183986753
DAX,covid,autoets,pinball_0p025,62,0.003860876488693109,0.0012186751626710127
DAX,covid,autoets,pinball_0p05,62,0.0052286004735372441,0.0013672553322022329
DAX,covid,autoets,pinball_avg,62,0.0039129068823960684,0.0012025121444990854
DAX,covid,autoets,qlike,62,1.0310978124013779,0.28408015586858315
DAX,covid,autoets,fz0_0p01,62,1.5840235900047051,2.3139496167063016
DAX,covid,autoets,fz0_0p025,62,-0.525198225350332,1.2414642895040282
DAX,covid,autoets,fz0_0p05,62,-1.5197324170426443,0.8268641360706096
DAX,covid,autoets,fz0_avg,62,-0.15363568412942388,1.4538545011343869
DAX,covid,autoets,qlike_ex_near_zero,62,1.0310978124013779,0.28408015586858315
DAX,covid,chronos,crps,62,0.016971950561023349,0.0023933194120613517
DAX,covid,chronos,log_score,62,-1.8567191713058238,0.31490823250270228
DAX,covid,chronos,pinball_0p01,62,0.0025546580565257069,0.0012442437153589998
DAX,covid,chronos,pinball_0p025,62,0.0036290606067577321,0.0013974098610647979
DAX,covid,chronos,pinball_0p05,62,0.0050632926465778785,0.001526275689811795
DAX,covid,chronos,pinball_avg,62,0.0037490037699537725,0.0013833595118873396
DAX,covid,chronos,qlike,62,0.79742227305519953,0.18967929084482335
DAX,covid,chronos,fz0_0p01,62,0.82172420037632188,2.2358113397331145
DAX,covid,chronos,fz0_0p025,62,-1.027843556541111,1.1819502617498365
DAX,covid,chronos,fz0_0p05,62,-1.7942651460574557,0.76818557301734292
DAX,covid,chronos,fz0_avg,62,-0.66679483407408169,1.3889230764324363
DAX,covid,chronos,qlike_ex_near_zero,62,0.79742227305519953,0.18967929084482335
DAX,covid,ewma,crps,62,0.016786078916419572,0.0023729349510757296
DAX,covid,ewma,log_score,62,-1.8474680520800855,0.31743756737956441
DAX,covid,ewma,pinball_0p01,62,0.0028320117127270126,0.0012619106400484242
DAX,covid,ewma,pinball_0p025,62,0.0039792728724398121,0.0014111995818127314
DAX,covid,ewma,pinball_0p05,62,0.0052749118574800472,0.0015355331559442195
DAX,covid,ewma,pinball_avg,62,0.0040287321475489576,0.0013988805868970708
DAX,covid,ewma,qlike,62,1.0791627364296177,0.30271827181677008
DAX,covid,ewma,fz0_0p01,62,1.8272952942369558,2.4172437493922927
DAX,covid,ewma,fz0_0p025,62,-0.38597209017773093,1.2870424148651631
DAX,covid,ewma,fz0_0p05,62,-1.4343087023526571,0.84191491282227737
DAX,covid,ewma,fz0_avg,62,0.0023381672355227362,1.508116425878631
DAX,covid,ewma,qlike_ex_near_zero,62,1.0791627364296177,0.30271827181677008
DAX,covid,garch11,crps,62,0.016911704779623605,0.0024376423263959813
DAX,covid,garch11,log_score,62,-1.7589854026161706,0.37334503719196549
DAX,covid,garch11,pinball_0p01,62,0.0029432940303774809,0.0013850529243189288
DAX,covid,garch11,pinball_0p025,62,0.0040513020931176131,0.0015413028020406403
DAX,covid,garch11,pinball_0p05,62,0.0052866321190298106,0.0016498157741276717
DAX,covid,garch11,pinball_avg,62,0.004093742747508301,0.0015209600513650529
DAX,covid,garch11,qlike,62,1.0815217033771205,0.37872123076972419
DAX,covid,garch11,fz0_0p01,62,2.4279795572570753,2.8501101791449033
DAX,covid,garch11,fz0_0p025,62,-0.099060599823670631,1.5162830583634932
DAX,covid,garch11,fz0_0p05,62,-1.29193873077594,0.97355717378669659
DAX,covid,garch11,fz0_avg,62,0.34566007555248884,1.7721376449571624
DAX,covid,garch11,qlike_ex_near_zero,62,1.0815217033771205,0.37872123076972419
DAX,covid,garch11_t,crps,62,0.016919150213703178,0.0024404954838775843
DAX,covid,garch11_t,log_score,62,-2.0588375447092546,0.22468090343243102
DAX,covid,garch11_t,pinball_0p01,62,0.0026319689469727842,0.0012348781865881328
DAX,covid,garch11_t,pinball_0p025,62,0.0038697871778927946,0.0014924259475808013
DAX,covid,garch11_t,pinball_0p05,62,0.005269325832140466,0.0016505519062422235
DAX,covid,garch11_t,pinball_avg,62,0.003923693985668681,0.0014527783614148961
DAX,covid,garch11_t,qlike,62,0.99559029845469038,0.34106375959056445
DAX,covid,garch11_t,fz0_0p01,62,0.75363087887310021,2.0032428719466644
DAX,covid,garch11_t,fz0_0p025,62,-0.66275160516395837,1.2584476423025568
DAX,covid,garch11_t,fz0_0p05,62,-1.4645102574050934,0.88669076254213863
DAX,covid,garch11_t,fz0_avg,62,-0.45787699456531727,1.3724204596490788
DAX,covid,garch11_t,qlike_ex_near_zero,62,0.99559029845469038,0.34106375959056445
DAX,covid,gjr,crps,62,0.016917736928447773,0.0024329302701081739
