asset,loss,regime,variant,statistic,model,mean_loss,mcs_p_value,eliminated_at_step,n,n_dropped,block_length,n_boot,seed,config_hash,in_mcs_0.1,in_mcs_0.25
CAC,pinball_0p01,tightening_2022,headline,range,ewma,0.000489350641540452,0.39419999999999999,4,214,0,13,10000,1931973644,f966195b0e7f3d8eb514f2d4f5b5d57568dd55d107f4fc8a654a89c385c2ae93,True,True
CAC,pinball_0p01,tightening_2022,headline,range,garch11,0.00053037433968043516,0.54120000000000001,8,214,0,13,10000,1931973644,f966195b0e7f3d8eb514f2d4f5b5d57568dd55d107f4fc8a654a89c385c2ae93,True,True
CAC,pinball_0p01,tightening_2022,headline,range,garch11_t,0.00052887425956599969,0.083000000000000004,2,214,0,13,10000,1931973644,f966195b0e7f3d8eb514f2d4f5b5d57568dd55d107f4fc8a654a89c385c2ae93,False,False
CAC,pinball_0p01,tightening_2022,headline,range,gjr,0.00047890298946728758,0.54120000000000001,9,214,0,13,10000,1931973644,f966195b0e7f3d8eb514f2d4f5b5d57568dd55d107f4fc8a654a89c385c2ae93,True,True
CAC,pinball_0p01,tightening_2022,headline,range,har,0.00041786485695594343,0.54120000000000001,7,214,0,13,10000,1931973644,f966195b0e7f3d8eb514f2d4f5b5d57568dd55d107f4fc8a654a89c385c2ae93,True,True
CAC,pinball_0p01,tightening_2022,headline,range,lgbm,0.00050335553763345157,0.067699999999999996,1,214,0,13,10000,1931973644,f966195b0e7f3d8eb514f2d4f5b5d57568dd55d107f4fc8a654a89c385c2ae93,False,False
CAC,pinball_0p01,tightening_2022,headline,range,moirai,0.00041677545093332034,0.54120000000000001,10,214,0,13,10000,1931973644,f966195b0e7f3d8eb514f2d4f5b5d57568dd55d107f4fc8a654a89c385c2ae93,True,True
CAC,pinball_0p01,tightening_2022,headline,range,naive,0.00047756866874128971,0.61439999999999995,11,214,0,13,10000,1931973644,f966195b0e7f3d8eb514f2d4f5b5d57568dd55d107f4fc8a654a89c385c2ae93,True,True
CAC,pinball_0p01,tightening_2022,headline,range,patchtst,0.00068820462530723566,0.37340000000000001,3,214,0,13,10000,1931973644,f966195b0e7f3d8eb514f2d4f5b5d57568dd55d107f4fc8a654a89c385c2ae93,True,True
CAC,pinball_0p01,tightening_2022,headline,range,timesfm,0.00042724075907735393,0.54120000000000001,6,214,0,13,10000,1931973644,f966195b0e7f3d8eb514f2d4f5b5d57568dd55d107f4fc8a654a89c385c2ae93,True,True
CAC,pinball_0p025,tightening_2022,headline,range,autoarima,0.00093941619574654332,0.2631,3,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,True
CAC,pinball_0p025,tightening_2022,headline,range,autoets,0.00089935675837695577,0.98429999999999995,10,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,True
CAC,pinball_0p025,tightening_2022,headline,range,chronos,0.00088046545084786044,0.98429999999999995,12,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,True
CAC,pinball_0p025,tightening_2022,headline,range,ewma,0.00095693459526218492,0.69020000000000004,7,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,True
CAC,pinball_0p025,tightening_2022,headline,range,garch11,0.0010046853611192321,0.52190000000000003,4,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,True
CAC,pinball_0p025,tightening_2022,headline,range,garch11_t,0.0010299615004542479,0.1888,2,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,False
CAC,pinball_0p025,tightening_2022,headline,range,gjr,0.00093941868248669153,0.8296,9,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,True
CAC,pinball_0p025,tightening_2022,headline,range,har,0.00090058991225326016,0.54549999999999998,5,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,True
CAC,pinball_0p025,tightening_2022,headline,range,lgbm,0.0010171077775051217,0.0292,1,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,False,False
CAC,pinball_0p025,tightening_2022,headline,range,moirai,0.0008784297526337637,1,13,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,True
CAC,pinball_0p025,tightening_2022,headline,range,naive,0.00097641732340739737,0.8296,8,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,True
CAC,pinball_0p025,tightening_2022,headline,range,patchtst,0.001143614711981914,0.55169999999999997,6,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,True
CAC,pinball_0p025,tightening_2022,headline,range,timesfm,0.00088441324734945062,0.98429999999999995,11,214,0,13,10000,1498879786,1f35aee435b57ee7ac95f848fa09daad3114ad5bf7845079c803d7a4e0e21bb6,True,True
CAC,pinball_0p05,tightening_2022,headline,range,autoarima,0.001580199838211325,0.4612,5,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,True
CAC,pinball_0p05,tightening_2022,headline,range,autoets,0.0015413432576186772,0.86380000000000001,11,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,True
CAC,pinball_0p05,tightening_2022,headline,range,chronos,0.0015066975102368955,1,13,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,True
CAC,pinball_0p05,tightening_2022,headline,range,ewma,0.0016451446782538388,0.23719999999999999,2,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,False
CAC,pinball_0p05,tightening_2022,headline,range,garch11,0.0016344141494450501,0.4355,4,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,True
CAC,pinball_0p05,tightening_2022,headline,range,garch11_t,0.001687908892040915,0.25119999999999998,3,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,True
CAC,pinball_0p05,tightening_2022,headline,range,gjr,0.001560640637100945,0.86380000000000001,10,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,True
CAC,pinball_0p05,tightening_2022,headline,range,har,0.0015310169702489737,0.83979999999999999,7,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,True
CAC,pinball_0p05,tightening_2022,headline,range,lgbm,0.0016875311546969303,0.046699999999999998,1,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,False,False
CAC,pinball_0p05,tightening_2022,headline,range,moirai,0.0015297298820223649,0.86229999999999996,8,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,True
CAC,pinball_0p05,tightening_2022,headline,range,naive,0.0016064725149365264,0.86229999999999996,9,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,True
CAC,pinball_0p05,tightening_2022,headline,range,patchtst,0.0017593284141922496,0.51570000000000005,6,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,True
CAC,pinball_0p05,tightening_2022,headline,range,timesfm,0.0015264412551869771,0.86380000000000001,12,214,0,11,10000,775172130,fb8f437ddb9c4ed2e801f8c05f4a564e55a97b0e2e6c4044a95029965e502079,True,True
CAC,pinball_avg,tightening_2022,headline,range,autoarima,0.00098222114342676951,0.28739999999999999,3,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,True,True
CAC,pinball_avg,tightening_2022,headline,range,autoets,0.00094612848001851882,0.84009999999999996,12,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,True,True
CAC,pinball_avg,tightening_2022,headline,range,chronos,0.00092849405870308393,1,13,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,True,True
CAC,pinball_avg,tightening_2022,headline,range,ewma,0.0010304766383521578,0.41670000000000001,4,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,True,True
CAC,pinball_avg,tightening_2022,headline,range,garch11,0.0010564912834149056,0.45689999999999997,5,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,True,True
CAC,pinball_avg,tightening_2022,headline,range,garch11_t,0.0010822482173537202,0.017999999999999999,1,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,False,False
CAC,pinball_avg,tightening_2022,headline,range,gjr,0.00099298743635164218,0.84009999999999996,8,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,True,True
CAC,pinball_avg,tightening_2022,headline,range,har,0.00094982391315272642,0.5706,7,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,True,True
CAC,pinball_avg,tightening_2022,headline,range,lgbm,0.0010693314899451682,0.0241,2,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,False,False
CAC,pinball_avg,tightening_2022,headline,range,moirai,0.00094164502852981617,0.84009999999999996,10,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,True,True
CAC,pinball_avg,tightening_2022,headline,range,naive,0.0010201528356950714,0.84009999999999996,9,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,True,True
CAC,pinball_avg,tightening_2022,headline,range,patchtst,0.0011970492504938006,0.48530000000000001,6,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,True,True
CAC,pinball_avg,tightening_2022,headline,range,timesfm,0.00094603175387126051,0.84009999999999996,11,214,0,13,10000,681308219,e159b79bdc9021b75feef737740acedfafba0e72cc59b31bb2057a3e01c53011,True,True
CAC,qlike,tightening_2022,headline,range,autoarima,0.33554119708420554,0.96870000000000001,12,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,qlike,tightening_2022,headline,range,autoets,0.34027313377788843,0.81379999999999997,11,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,qlike,tightening_2022,headline,range,chronos,0.36723531423143552,0.54520000000000002,5,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,qlike,tightening_2022,headline,range,ewma,0.39280221558304051,0.4864,2,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,qlike,tightening_2022,headline,range,garch11,0.41258045339302196,0.64790000000000003,8,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,qlike,tightening_2022,headline,range,garch11_t,0.43634474296147835,0.64790000000000003,7,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,qlike,tightening_2022,headline,range,gjr,0.36269443399258888,0.70679999999999998,10,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,qlike,tightening_2022,headline,range,har,0.33462010300713962,1,13,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,qlike,tightening_2022,headline,range,lgbm,0.43113225857248699,0.0901,1,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,False,False
CAC,qlike,tightening_2022,headline,range,moirai,0.37082582404086489,0.54520000000000002,4,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,qlike,tightening_2022,headline,range,naive,0.46825750878502254,0.54520000000000002,6,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,qlike,tightening_2022,headline,range,patchtst,0.83877964867306876,0.4864,3,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,qlike,tightening_2022,headline,range,timesfm,0.35703268977881658,0.70569999999999999,9,214,0,44,10000,527488673,ab01be8d79fd2bbf231089a2b7610a0e5a4bf393d60e6515e91ad43659634078,True,True
CAC,fz0_0p01,tightening_2022,headline,range,autoarima,-3.1636852944468536,0.22689999999999999,3,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,False
CAC,fz0_0p01,tightening_2022,headline,range,autoets,-3.236077645744539,0.7732,12,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,True
CAC,fz0_0p01,tightening_2022,headline,range,chronos,-3.264177876722794,1,13,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,True
CAC,fz0_0p01,tightening_2022,headline,range,ewma,-2.9162331689957615,0.40200000000000002,5,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,True
CAC,fz0_0p01,tightening_2022,headline,range,garch11,-2.8173482787348734,0.5454,6,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,True
CAC,fz0_0p01,tightening_2022,headline,range,garch11_t,-2.9025263222025743,0.095600000000000004,1,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,False,False
CAC,fz0_0p01,tightening_2022,headline,range,gjr,-3.0035945291525263,0.59909999999999997,7,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,True
CAC,fz0_0p01,tightening_2022,headline,range,har,-3.1957765183894953,0.59909999999999997,9,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,True
CAC,fz0_0p01,tightening_2022,headline,range,lgbm,-2.8728826948736415,0.1321,2,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,False
CAC,fz0_0p01,tightening_2022,headline,range,moirai,-3.2110586961188061,0.59909999999999997,10,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,True
CAC,fz0_0p01,tightening_2022,headline,range,naive,-2.9943718059616611,0.59909999999999997,11,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,True
CAC,fz0_0p01,tightening_2022,headline,range,patchtst,-1.9491754892458271,0.38369999999999999,4,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,True
CAC,fz0_0p01,tightening_2022,headline,range,timesfm,-3.1714957343825212,0.59909999999999997,8,214,0,13,10000,1249836359,b8cd1ff7d9ae60ae37974ae40d7dd40d95e486ee85cf2c00f96f790c36453378,True,True
CAC,fz0_0p025,tightening_2022,headline,range,autoarima,-3.2710946256121933,0.18190000000000001,3,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,True,False
CAC,fz0_0p025,tightening_2022,headline,range,autoets,-3.3202961784150782,0.93179999999999996,10,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,True,True
CAC,fz0_0p025,tightening_2022,headline,range,chronos,-3.3601254046289428,0.96619999999999995,12,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,True,True
CAC,fz0_0p025,tightening_2022,headline,range,ewma,-3.228519564626589,0.71789999999999998,7,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,True,True
CAC,fz0_0p025,tightening_2022,headline,range,garch11,-3.1549920449348532,0.39290000000000003,4,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,True,True
CAC,fz0_0p025,tightening_2022,headline,range,garch11_t,-3.1500181724141094,0.072300000000000003,2,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,False,False
CAC,fz0_0p025,tightening_2022,headline,range,gjr,-3.2806173729234671,0.88849999999999996,9,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,True,True
CAC,fz0_0p025,tightening_2022,headline,range,har,-3.3267825646312525,0.4148,5,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,True,True
CAC,fz0_0p025,tightening_2022,headline,range,lgbm,-3.1289107356775916,0.027,1,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,False,False
CAC,fz0_0p025,tightening_2022,headline,range,moirai,-3.3625852378022856,1,13,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,True,True
CAC,fz0_0p025,tightening_2022,headline,range,naive,-3.2094096396461369,0.83350000000000002,8,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,True,True
CAC,fz0_0p025,tightening_2022,headline,range,patchtst,-2.7373939481782457,0.4148,6,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,True,True
CAC,fz0_0p025,tightening_2022,headline,range,timesfm,-3.3534392155309685,0.96619999999999995,11,214,0,11,10000,1377378971,78bccd502e2033d68200c765a87ead77e50eae4f709d65979d556eecbdc034f8,True,True
CAC,fz0_0p05,tightening_2022,headline,range,autoarima,-3.4411752260681694,0.48330000000000001,6,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,True,True
CAC,fz0_0p05,tightening_2022,headline,range,autoets,-3.4733037425557121,0.94240000000000002,10,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,True,True
CAC,fz0_0p05,tightening_2022,headline,range,chronos,-3.5034267945290094,1,13,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,True,True
CAC,fz0_0p05,tightening_2022,headline,range,ewma,-3.3789658781314533,0.22600000000000001,3,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,True,False
CAC,fz0_0p05,tightening_2022,headline,range,garch11,-3.3741713212481046,0.3599,4,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,True,True
CAC,fz0_0p05,tightening_2022,headline,range,garch11_t,-3.3335282748367829,0.031099999999999999,2,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,False,False
CAC,fz0_0p05,tightening_2022,headline,range,gjr,-3.4626989105424566,0.94240000000000002,11,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,True,True
CAC,fz0_0p05,tightening_2022,headline,range,har,-3.4810705252806398,0.93120000000000003,7,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,True,True
CAC,fz0_0p05,tightening_2022,headline,range,lgbm,-3.3290281319617732,0.021299999999999999,1,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,False,False
CAC,fz0_0p05,tightening_2022,headline,range,moirai,-3.488511694860958,0.94240000000000002,9,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,True,True
CAC,fz0_0p05,tightening_2022,headline,range,naive,-3.4123291207890869,0.93120000000000003,8,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,True,True
CAC,fz0_0p05,tightening_2022,headline,range,patchtst,-3.1229242801077537,0.41439999999999999,5,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,True,True
CAC,fz0_0p05,tightening_2022,headline,range,timesfm,-3.4924512642409971,0.94240000000000002,12,214,0,11,10000,887342539,afae5082e623255935852371a5bf0380cbdef606a494b1b1c8d1f06b0ba25c8b,True,True
CAC,fz0_avg,tightening_2022,headline,range,autoarima,-3.2919850487090718,0.19109999999999999,3,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,True,False
CAC,fz0_avg,tightening_2022,headline,range,autoets,-3.3432258555717751,0.8548,12,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,True,True
CAC,fz0_avg,tightening_2022,headline,range,chronos,-3.3759100252935821,1,13,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,True,True
CAC,fz0_avg,tightening_2022,headline,range,ewma,-3.1745728705846012,0.4803,5,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,True,True
CAC,fz0_avg,tightening_2022,headline,range,garch11,-3.1155038816392748,0.4803,6,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,True,True
CAC,fz0_avg,tightening_2022,headline,range,garch11_t,-3.1286909231511553,0.073300000000000004,2,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,False,False
CAC,fz0_avg,tightening_2022,headline,range,gjr,-3.2489702708728174,0.80049999999999999,8,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,True,True
CAC,fz0_avg,tightening_2022,headline,range,har,-3.3345432027671293,0.73750000000000004,7,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,True,True
CAC,fz0_avg,tightening_2022,headline,range,lgbm,-3.1102738541710013,0.051400000000000001,1,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,False,False
CAC,fz0_avg,tightening_2022,headline,range,moirai,-3.3540518762606806,0.8548,11,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,True,True
CAC,fz0_avg,tightening_2022,headline,range,naive,-3.2053701887989616,0.80049999999999999,9,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,True,True
CAC,fz0_avg,tightening_2022,headline,range,patchtst,-2.6031645725106096,0.43469999999999998,4,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,True,True
CAC,fz0_avg,tightening_2022,headline,range,timesfm,-3.3391287380514934,0.8548,10,214,0,12,10000,585217855,19d3e67052d58ae8033755dab8694695bd82040ebe259311c1d8c049a2f9e0eb,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,autoarima,0.33554119708420554,0.97050000000000003,12,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,autoets,0.34027313377788843,0.81479999999999997,11,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,chronos,0.36723531423143552,0.52669999999999995,5,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,ewma,0.39280221558304051,0.46489999999999998,2,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,garch11,0.41258045339302196,0.64070000000000005,8,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,garch11_t,0.43634474296147835,0.64070000000000005,7,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,gjr,0.36269443399258888,0.71879999999999999,10,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,har,0.33462010300713962,1,13,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,lgbm,0.43113225857248699,0.085199999999999998,1,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,False,False
CAC,qlike_ex_near_zero,tightening_2022,headline,range,moirai,0.37082582404086489,0.52669999999999995,4,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,naive,0.46825750878502254,0.52669999999999995,6,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,patchtst,0.83877964867306876,0.46489999999999998,3,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,qlike_ex_near_zero,tightening_2022,headline,range,timesfm,0.35703268977881658,0.69510000000000005,9,214,0,44,10000,1019058820,0fff337ebd658fffbfae35f90832e94053850ab900ebb7164616eb989c6bcf79,True,True
CAC,crps,spike_2024_08,headline,range,autoarima,0.0048381659589550596,0.95089999999999997,12,22,0,8,10000,1610196176,903d9052c2a4f7594df887670b40d765924d18371a6e129af053d277b9cb5cd6,True,True
CAC,crps,spike_2024_08,headline,range,autoets,0.0048553274942724134,0.17910000000000001,5,22,0,8,10000,1610196176,903d9052c2a4f7594df887670b40d765924d18371a6e129af053d277b9cb5cd6,True,False
