asset,loss,rung,pairs,significant_5pct,expected_by_chance,rho_capped,variance_nonpositive,nonfinite_statistic,p_exactly_0_or_1,bandwidth_min,bandwidth_median,bandwidth_max,rho1_min,rho1_median,rho1_max,n_eff_min,n_eff_median,n_eff_max,n_min,n_median,n_max
DIA,fz0_0p01,fixed,78,41,3.9000000000000004,0,0,0,0,10,10,10,-0.084798607536856002,0.033700761681098326,0.12469995834518127,3816.5480245868648,4584.2436795454141,5812.7669113822694,4904,4904,4904
DIA,fz0_0p01,twice_auto,78,43,3.9000000000000004,0,0,0,0,0.011092777019975001,0.70934166534912169,6.9562302372921696,-0.084798607536856002,0.033700761681098326,0.12469995834518127,3816.5480245868648,4584.2436795454141,5812.7669113822694,4904,4904,4904
DIA,fz0_0p025,auto,78,50,3.9000000000000004,0,0,0,0,0.0055089200780765639,0.35049260522162978,3.2465661403127584,-0.077043735241216327,0.021711573710814239,0.11807313797075009,3868.2347196365504,4695.5799148277238,5722.7223859879632,4904,4904,4904
DIA,fz0_0p025,fixed,78,49,3.9000000000000004,0,0,0,0,10,10,10,-0.077043735241216327,0.021711573710814239,0.11807313797075009,3868.2347196365504,4695.5799148277238,5722.7223859879632,4904,4904,4904
DIA,fz0_0p025,twice_auto,78,50,3.9000000000000004,0,0,0,0,0.011017840156153128,0.70098521044325957,6.4931322806255167,-0.077043735241216327,0.021711573710814239,0.11807313797075009,3868.2347196365504,4695.5799148277238,5722.7223859879632,4904,4904,4904
DIA,fz0_0p05,auto,78,58,3.9000000000000004,0,0,0,0,0.0058557680590433257,0.30184225885474014,3.0410444422346239,-0.06791582828864616,0.012491188220655055,0.10649542507222298,3960.0221891200449,4783.0007313344504,5618.6548177424938,4904,4904,4904
DIA,fz0_0p05,fixed,78,57,3.9000000000000004,0,0,0,0,10,10,10,-0.06791582828864616,0.012491188220655055,0.10649542507222298,3960.0221891200449,4783.0007313344504,5618.6548177424938,4904,4904,4904
DIA,fz0_0p05,twice_auto,78,58,3.9000000000000004,0,0,0,0,0.011711536118086651,0.60368451770948028,6.0820888844692478,-0.06791582828864616,0.012491188220655055,0.10649542507222298,3960.0221891200449,4783.0007313344504,5618.6548177424938,4904,4904,4904
DIA,fz0_avg,auto,78,52,3.9000000000000004,0,0,0,0,0.0044365103334743803,0.35759596039738661,3.3871855633087575,-0.083986739158630516,0.023903676786052694,0.12170806672661703,3839.8080289658892,4675.051459902661,5803.2685727182925,4904,4904,4904
DIA,fz0_avg,fixed,78,50,3.9000000000000004,0,0,0,0,10,10,10,-0.083986739158630516,0.023903676786052694,0.12170806672661703,3839.8080289658892,4675.051459902661,5803.2685727182925,4904,4904,4904
DIA,fz0_avg,twice_auto,78,52,3.9000000000000004,0,0,0,0,0.0088730206669487607,0.71519192079477323,6.7743711266175151,-0.083986739158630516,0.023903676786052694,0.12170806672661703,3839.8080289658892,4675.051459902661,5803.2685727182925,4904,4904,4904
DIA,log_score,auto,78,61,3.9000000000000004,0,0,0,0,0.025494182593907053,0.32901096625276216,6.6648303730052127,-0.086776027567958533,0.030705521363644867,0.26745728236900329,2834.3278603819103,4611.8357630918645,5835.9721164567572,4904,4904,4904
DIA,log_score,fixed,78,61,3.9000000000000004,0,0,0,0,10,10,10,-0.086776027567958533,0.030705521363644867,0.26745728236900329,2834.3278603819103,4611.8357630918645,5835.9721164567572,4904,4904,4904
DIA,log_score,twice_auto,78,61,3.9000000000000004,0,0,0,0,0.050988365187814105,0.65802193250552432,13.329660746010425,-0.086776027567958533,0.030705521363644867,0.26745728236900329,2834.3278603819103,4611.8357630918645,5835.9721164567572,4904,4904,4904
DIA,pinball_0p01,auto,78,46,3.9000000000000004,0,0,0,0,0.0013014365804293929,0.30956534233946414,3.8089456284636709,-0.034028403984272974,-0.001045449090182102,0.13805751622439411,3714.1935975774777,4914.2656391614037,5249.5076605299228,4904,4904,4904
DIA,pinball_0p01,fixed,78,37,3.9000000000000004,0,0,0,0,10,10,10,-0.034028403984272974,-0.001045449090182102,0.13805751622439411,3714.1935975774777,4914.2656391614037,5249.5076605299228,4904,4904,4904
DIA,pinball_0p01,twice_auto,78,45,3.9000000000000004,0,0,0,0,0.0026028731608587858,0.61913068467892829,7.6178912569273418,-0.034028403984272974,-0.001045449090182102,0.13805751622439411,3714.1935975774777,4914.2656391614037,5249.5076605299228,4904,4904,4904
DIA,pinball_0p025,auto,78,46,3.9000000000000004,0,0,0,0,0.025429318606903884,0.57948703519620637,3.2208206551915484,-0.052352887557840684,-0.012137482087863924,0.13331919634915643,3750.2255982208926,5024.5072074080963,5445.8442312814441,4904,4904,4904
DIA,pinball_0p025,fixed,78,43,3.9000000000000004,0,0,0,0,10,10,10,-0.052352887557840684,-0.012137482087863924,0.13331919634915643,3750.2255982208926,5024.5072074080963,5445.8442312814441,4904,4904,4904
DIA,pinball_0p025,twice_auto,78,46,3.9000000000000004,0,0,0,0,0.050858637213807768,1.1589740703924127,6.4416413103830967,-0.052352887557840684,-0.012137482087863924,0.13331919634915643,3750.2255982208926,5024.5072074080963,5445.8442312814441,4904,4904,4904
DIA,pinball_0p05,auto,78,53,3.9000000000000004,0,0,0,0,0.012942395333530201,0.80332649655857291,2.6556350803997901,-0.072811907433911444,-0.022466342653544746,0.12034296988941154,3850.4620385024969,5129.414576024772,5674.2204049400043,4904,4904,4904
DIA,pinball_0p05,fixed,78,51,3.9000000000000004,0,0,0,0,10,10,10,-0.072811907433911444,-0.022466342653544746,0.12034296988941154,3850.4620385024969,5129.414576024772,5674.2204049400043,4904,4904,4904
DIA,pinball_0p05,twice_auto,78,53,3.9000000000000004,0,0,0,0,0.025884790667060401,1.6066529931171458,5.3112701607995803,-0.072811907433911444,-0.022466342653544746,0.12034296988941154,3850.4620385024969,5129.414576024772,5674.2204049400043,4904,4904,4904
DIA,pinball_avg,auto,78,49,3.9000000000000004,0,0,0,0,0.014919828794463684,0.53440578264157956,3.3227191174106059,-0.057875099015599195,-0.013674846500730658,0.13398170035591228,3745.169556194473,5039.9825594615486,5506.5092538705712,4904,4904,4904
DIA,pinball_avg,fixed,78,48,3.9000000000000004,0,0,0,0,10,10,10,-0.057875099015599195,-0.013674846500730658,0.13398170035591228,3745.169556194473,5039.9825594615486,5506.5092538705712,4904,4904,4904
DIA,pinball_avg,twice_auto,78,49,3.9000000000000004,0,0,0,0,0.029839657588927367,1.0688115652831591,6.6454382348212118,-0.057875099015599195,-0.013674846500730658,0.13398170035591228,3745.169556194473,5039.9825594615486,5506.5092538705712,4904,4904,4904
DIA,qlike,auto,78,56,3.9000000000000004,0,0,0,0,0.02045856675314893,1.2468709884919837,8.3071648589825937,0.0078329250335056819,0.093656017785975459,0.51324534913565212,1577.4340950079338,4064.130827987824,4827.7717613501572,4904,4904,4904
DIA,qlike,fixed,78,55,3.9000000000000004,0,0,0,0,10,10,10,0.0078329250335056819,0.093656017785975459,0.51324534913565212,1577.4340950079338,4064.130827987824,4827.7717613501572,4904,4904,4904
DIA,qlike,twice_auto,78,56,3.9000000000000004,0,0,0,0,0.040917133506297859,2.4937419769839675,16.614329717965187,0.0078329250335056819,0.093656017785975459,0.51324534913565212,1577.4340950079338,4064.130827987824,4827.7717613501572,4904,4904,4904
DIA,qlike_ex_near_zero,auto,78,56,3.9000000000000004,0,0,0,0,0.02045856675314893,1.2468709884919837,8.3071648589825937,0.0078329250335056819,0.093656017785975459,0.51324534913565212,1577.4340950079338,4064.130827987824,4827.7717613501572,4904,4904,4904
DIA,qlike_ex_near_zero,fixed,78,55,3.9000000000000004,0,0,0,0,10,10,10,0.0078329250335056819,0.093656017785975459,0.51324534913565212,1577.4340950079338,4064.130827987824,4827.7717613501572,4904,4904,4904
DIA,qlike_ex_near_zero,twice_auto,78,56,3.9000000000000004,0,0,0,0,0.040917133506297859,2.4937419769839675,16.614329717965187,0.0078329250335056819,0.093656017785975459,0.51324534913565212,1577.4340950079338,4064.130827987824,4827.7717613501572,4904,4904,4904
ETH-USD,crps,auto,78,61,3.9000000000000004,0,0,0,0,0.008890682118120748,0.20692289026285868,1.0431908386384148,-0.10420883506569668,-0.0048527077991440907,0.13795918734919893,2114.2725809990616,2818.2788912937185,3440.3630883034884,2791,2791,2791
ETH-USD,crps,fixed,78,59,3.9000000000000004,0,0,0,0,9,9,9,-0.10420883506569668,-0.0048527077991440907,0.13795918734919893,2114.2725809990616,2818.2788912937185,3440.3630883034884,2791,2791,2791
ETH-USD,crps,twice_auto,78,61,3.9000000000000004,0,0,0,0,0.017781364236241496,0.41384578052571735,2.0863816772768295,-0.10420883506569668,-0.0048527077991440907,0.13795918734919893,2114.2725809990616,2818.2788912937185,3440.3630883034884,2791,2791,2791
ETH-USD,fz0_0p01,auto,78,18,3.9000000000000004,0,0,0,0,0.0027029399205590349,0.038101437630639542,0.72745346682134693,-0.070564230316081916,0.00022547314091344423,0.051402287670305642,2518.1001089303131,2789.748554076702,3214.7942485883909,2791,2791,2791
ETH-USD,fz0_0p01,fixed,78,16,3.9000000000000004,0,0,0,0,9,9,9,-0.070564230316081916,0.00022547314091344423,0.051402287670305642,2518.1001089303131,2789.748554076702,3214.7942485883909,2791,2791,2791
ETH-USD,fz0_0p01,twice_auto,78,18,3.9000000000000004,0,0,0,0,0.0054058798411180699,0.076202875261279085,1.4549069336426939,-0.070564230316081916,0.00022547314091344423,0.051402287670305642,2518.1001089303131,2789.748554076702,3214.7942485883909,2791,2791,2791
ETH-USD,fz0_0p025,auto,78,27,3.9000000000000004,0,0,0,0,0.0028954870813189936,0.072443842642738704,0.63502341390696915,-0.061559440158932048,0.0040293226937838274,0.057967884910236876,2485.1525936806706,2768.5986029786009,3157.1657537749156,2791,2791,2791
ETH-USD,fz0_0p025,fixed,78,28,3.9000000000000004,0,0,0,0,9,9,9,-0.061559440158932048,0.0040293226937838274,0.057967884910236876,2485.1525936806706,2768.5986029786009,3157.1657537749156,2791,2791,2791
ETH-USD,fz0_0p025,twice_auto,78,27,3.9000000000000004,0,0,0,0,0.0057909741626379872,0.14488768528547741,1.2700468278139383,-0.061559440158932048,0.0040293226937838274,0.057967884910236876,2485.1525936806706,2768.5986029786009,3157.1657537749156,2791,2791,2791
ETH-USD,fz0_0p05,auto,78,40,3.9000000000000004,0,0,0,0,0.0019153415496519861,0.074818648322974191,0.44029304962307608,-0.047199822272886098,0.00026219996517489429,0.063589003862962776,2457.2678738931459,2789.5387350505607,3067.5211574117784,2791,2791,2791
ETH-USD,fz0_0p05,fixed,78,38,3.9000000000000004,0,0,0,0,9,9,9,-0.047199822272886098,0.00026219996517489429,0.063589003862962776,2457.2678738931459,2789.5387350505607,3067.5211574117784,2791,2791,2791
ETH-USD,fz0_0p05,twice_auto,78,40,3.9000000000000004,0,0,0,0,0.0038306830993039723,0.14963729664594838,0.88058609924615217,-0.047199822272886098,0.00026219996517489429,0.063589003862962776,2457.2678738931459,2789.5387350505607,3067.5211574117784,2791,2791,2791
ETH-USD,fz0_avg,auto,78,23,3.9000000000000004,0,0,0,0,0.0058743243020655542,0.058245041551680546,0.67329855780452363,-0.067567886578112857,0.0013583298142472767,0.047635281812919157,2537.1901601675936,2783.4282613684527,3195.4948017662009,2791,2791,2791
ETH-USD,fz0_avg,fixed,78,23,3.9000000000000004,0,0,0,0,9,9,9,-0.067567886578112857,0.0013583298142472767,0.047635281812919157,2537.1901601675936,2783.4282613684527,3195.4948017662009,2791,2791,2791
ETH-USD,fz0_avg,twice_auto,78,23,3.9000000000000004,0,0,0,0,0.011748648604131108,0.11649008310336109,1.3465971156090473,-0.067567886578112857,0.0013583298142472767,0.047635281812919157,2537.1901601675936,2783.4282613684527,3195.4948017662009,2791,2791,2791
ETH-USD,log_score,auto,78,48,3.9000000000000004,0,0,0,0,0.0081978084887697564,0.11056407513573466,1.0326829050309552,-0.049865224628239287,0.0030263944660504473,0.16168310954285514,2014.096978810878,2774.1583568531964,3083.9560006536149,2791,2791,2791
ETH-USD,log_score,fixed,78,48,3.9000000000000004,0,0,0,0,9,9,9,-0.049865224628239287,0.0030263944660504473,0.16168310954285514,2014.096978810878,2774.1583568531964,3083.9560006536149,2791,2791,2791
ETH-USD,log_score,twice_auto,78,48,3.9000000000000004,0,0,0,0,0.016395616977539513,0.22112815027146931,2.0653658100619103,-0.049865224628239287,0.0030263944660504473,0.16168310954285514,2014.096978810878,2774.1583568531964,3083.9560006536149,2791,2791,2791
ETH-USD,pinball_0p01,auto,78,15,3.9000000000000004,0,0,0,0,0.0035766231729767398,0.075225321824538754,1.03578748298116,-0.082762532366447872,-0.0014752980579175686,0.052924842902256693,2510.4230195328182,2799.247282967508,3294.6650507326185,2791,2791,2791
ETH-USD,pinball_0p01,fixed,78,14,3.9000000000000004,0,0,0,0,9,9,9,-0.082762532366447872,-0.0014752980579175686,0.052924842902256693,2510.4230195328182,2799.247282967508,3294.6650507326185,2791,2791,2791
ETH-USD,pinball_0p01,twice_auto,78,15,3.9000000000000004,0,0,0,0,0.0071532463459534797,0.15045064364907751,2.0715749659623199,-0.082762532366447872,-0.0014752980579175686,0.052924842902256693,2510.4230195328182,2799.247282967508,3294.6650507326185,2791,2791,2791
ETH-USD,pinball_0p025,auto,78,38,3.9000000000000004,0,0,0,0,0.004235967037474587,0.13799726025750164,0.79946387757258408,-0.057861164221355253,0.0021016690653568857,0.094186944311726251,2310.5048470636175,2779.2959753756063,3133.8167977139724,2791,2791,2791
ETH-USD,pinball_0p025,fixed,78,38,3.9000000000000004,0,0,0,0,9,9,9,-0.057861164221355253,0.0021016690653568857,0.094186944311726251,2310.5048470636175,2779.2959753756063,3133.8167977139724,2791,2791,2791
ETH-USD,pinball_0p025,twice_auto,78,38,3.9000000000000004,0,0,0,0,0.008471934074949174,0.27599452051500328,1.5989277551451682,-0.057861164221355253,0.0021016690653568857,0.094186944311726251,2310.5048470636175,2779.2959753756063,3133.8167977139724,2791,2791,2791
ETH-USD,pinball_0p05,auto,78,48,3.9000000000000004,0,0,0,0,0.0062985896985883645,0.17821458501631288,0.74120899019094844,-0.073145070535478557,0.0063341811860218797,0.11218807828005893,2227.9352943184513,2755.8673765278099,3231.5174647611025,2791,2791,2791
ETH-USD,pinball_0p05,fixed,78,46,3.9000000000000004,0,0,0,0,9,9,9,-0.073145070535478557,0.0063341811860218797,0.11218807828005893,2227.9352943184513,2755.8673765278099,3231.5174647611025,2791,2791,2791
ETH-USD,pinball_0p05,twice_auto,78,48,3.9000000000000004,0,0,0,0,0.012597179397176729,0.35642917003262575,1.4824179803818969,-0.073145070535478557,0.0063341811860218797,0.11218807828005893,2227.9352943184513,2755.8673765278099,3231.5174647611025,2791,2791,2791
ETH-USD,pinball_avg,auto,78,41,3.9000000000000004,0,0,0,0,0.015448250679532654,0.14585572433726268,0.82538510710980617,-0.056399314984362348,0.0013108149428016577,0.089647246095581001,2331.7587827174311,2783.6961657457568,3124.6379267650636,2791,2791,2791
ETH-USD,pinball_avg,fixed,78,40,3.9000000000000004,0,0,0,0,9,9,9,-0.056399314984362348,0.0013108149428016577,0.089647246095581001,2331.7587827174311,2783.6961657457568,3124.6379267650636,2791,2791,2791
ETH-USD,pinball_avg,twice_auto,78,41,3.9000000000000004,0,0,0,0,0.030896501359065309,0.29171144867452536,1.6507702142196123,-0.056399314984362348,0.0013108149428016577,0.089647246095581001,2331.7587827174311,2783.6961657457568,3124.6379267650636,2791,2791,2791
ETH-USD,qlike,auto,78,68,3.9000000000000004,0,0,0,0,0.010624970699539405,0.30657178120630862,1.7622670567103795,-0.096475446617428434,0.071950869642602083,0.33194039623086569,1399.8782223258509,2416.3302531931249,3387.0280116377339,2791,2791,2791
ETH-USD,qlike,fixed,78,68,3.9000000000000004,0,0,0,0,9,9,9,-0.096475446617428434,0.071950869642602083,0.33194039623086569,1399.8782223258509,2416.3302531931249,3387.0280116377339,2791,2791,2791
ETH-USD,qlike,twice_auto,78,68,3.9000000000000004,0,0,0,0,0.02124994139907881,0.61314356241261725,3.5245341134207591,-0.096475446617428434,0.071950869642602083,0.33194039623086569,1399.8782223258509,2416.3302531931249,3387.0280116377339,2791,2791,2791
ETH-USD,qlike_ex_near_zero,auto,78,68,3.9000000000000004,0,0,0,0,0.010624970699539405,0.30657178120630862,1.7622670567103795,-0.096475446617428434,0.071950869642602083,0.33194039623086569,1399.8782223258509,2416.3302531931249,3387.0280116377339,2791,2791,2791
ETH-USD,qlike_ex_near_zero,fixed,78,68,3.9000000000000004,0,0,0,0,9,9,9,-0.096475446617428434,0.071950869642602083,0.33194039623086569,1399.8782223258509,2416.3302531931249,3387.0280116377339,2791,2791,2791
ETH-USD,qlike_ex_near_zero,twice_auto,78,68,3.9000000000000004,0,0,0,0,0.02124994139907881,0.61314356241261725,3.5245341134207591,-0.096475446617428434,0.071950869642602083,0.33194039623086569,1399.8782223258509,2416.3302531931249,3387.0280116377339,2791,2791,2791
HSI,crps,auto,78,56,3.9000000000000004,0,0,0,0,0.0069348888735093952,0.63070683208492961,2.7846808883322556,-0.10549205142354018,-0.0026745257087594284,0.11863077984787321,3803.9813239120381,4853.9586094255283,5966.7615394215072,4828,4828,4828
HSI,crps,fixed,78,55,3.9000000000000004,0,0,0,0,10,10,10,-0.10549205142354018,-0.0026745257087594284,0.11863077984787321,3803.9813239120381,4853.9586094255283,5966.7615394215072,4828,4828,4828
HSI,crps,twice_auto,78,56,3.9000000000000004,0,0,0,0,0.01386977774701879,1.2614136641698592,5.5693617766645112,-0.10549205142354018,-0.0026745257087594284,0.11863077984787321,3803.9813239120381,4853.9586094255283,5966.7615394215072,4828,4828,4828
HSI,fz0_0p01,auto,78,27,3.9000000000000004,0,0,0,0,0.0047901572042697493,0.19151396404160276,1.3907325377869149,-0.027598646744014878,0.017689401654249731,0.1568553267749577,3518.7653876121844,4660.1606937965771,5102.056110748802,4828,4828,4828
HSI,fz0_0p01,fixed,78,27,3.9000000000000004,0,0,0,0,10,10,10,-0.027598646744014878,0.017689401654249731,0.1568553267749577,3518.7653876121844,4660.1606937965771,5102.056110748802,4828,4828,4828
HSI,fz0_0p01,twice_auto,78,27,3.9000000000000004,0,0,0,0,0.0095803144085394986,0.38302792808320552,2.7814650755738297,-0.027598646744014878,0.017689401654249731,0.1568553267749577,3518.7653876121844,4660.1606937965771,5102.056110748802,4828,4828,4828
HSI,fz0_0p025,auto,78,32,3.9000000000000004,0,0,0,0,0.0095810198327842197,0.2191594112816298,1.2772393119599916,-0.039468107619921949,0.022744422816779093,0.14472423187321984,3607.2193577653024,4613.2639519381555,5224.7635538197874,4828,4828,4828
HSI,fz0_0p025,fixed,78,32,3.9000000000000004,0,0,0,0,10,10,10,-0.039468107619921949,0.022744422816779093,0.14472423187321984,3607.2193577653024,4613.2639519381555,5224.7635538197874,4828,4828,4828
HSI,fz0_0p025,twice_auto,78,32,3.9000000000000004,0,0,0,0,0.019162039665568439,0.4383188225632596,2.5544786239199833,-0.039468107619921949,0.022744422816779093,0.14472423187321984,3607.2193577653024,4613.2639519381555,5224.7635538197874,4828,4828,4828
HSI,fz0_0p05,auto,78,40,3.9000000000000004,0,0,0,0,0.010918797451419181,0.21598878939808291,0.96249577144385734,-0.039349020947920692,0.022336862936825026,0.12636471405394081,3744.7117331709851,4617.0283308902026,5223.5173674501857,4828,4828,4828
HSI,fz0_0p05,fixed,78,37,3.9000000000000004,0,0,0,0,10,10,10,-0.039349020947920692,0.022336862936825026,0.12636471405394081,3744.7117331709851,4617.0283308902026,5223.5173674501857,4828,4828,4828
HSI,fz0_0p05,twice_auto,78,40,3.9000000000000004,0,0,0,0,0.021837594902838361,0.43197757879616583,1.9249915428877147,-0.039349020947920692,0.022336862936825026,0.12636471405394081,3744.7117331709851,4617.0283308902026,5223.5173674501857,4828,4828,4828
HSI,fz0_avg,auto,78,31,3.9000000000000004,0,0,0,0,0.0064641964461154885,0.20292416816680714,1.3592695956107939,-0.035710314482332882,0.022120927263693267,0.15486261145842364,3533.1677304245522,4619.0276047214957,5185.5883905221854,4828,4828,4828
HSI,fz0_avg,fixed,78,28,3.9000000000000004,0,0,0,0,10,10,10,-0.035710314482332882,0.022120927263693267,0.15486261145842364,3533.1677304245522,4619.0276047214957,5185.5883905221854,4828,4828,4828
HSI,fz0_avg,twice_auto,78,31,3.9000000000000004,0,0,0,0,0.012928392892230977,0.40584833633361428,2.7185391912215877,-0.035710314482332882,0.022120927263693267,0.15486261145842364,3533.1677304245522,4619.0276047214957,5185.5883905221854,4828,4828,4828
HSI,log_score,auto,78,44,3.9000000000000004,0,0,0,0,0.0022068614135266435,0.63391951729526275,4.2289826501138101,-0.03141345755528905,0.058679700872192278,0.28977632719842794,2658.5694123679286,4292.8039597422139,5141.1659721270453,4828,4828,4828
HSI,log_score,fixed,78,41,3.9000000000000004,0,0,0,0,10,10,10,-0.03141345755528905,0.058679700872192278,0.28977632719842794,2658.5694123679286,4292.8039597422139,5141.1659721270453,4828,4828,4828
HSI,log_score,twice_auto,78,44,3.9000000000000004,0,0,0,0,0.0044137228270532871,1.2678390345905255,8.4579653002276203,-0.03141345755528905,0.058679700872192278,0.28977632719842794,2658.5694123679286,4292.8039597422139,5141.1659721270453,4828,4828,4828
HSI,pinball_0p01,auto,78,28,3.9000000000000004,0,0,0,0,0.00030659707878233133,0.29308822214318619,1.8870901896593244,-0.089942617637610411,0.047904392531438286,0.22565491197946036,3050.2371005272125,4386.5827630490239,5782.3199503027936,4828,4828,4828
HSI,pinball_0p01,fixed,78,29,3.9000000000000004,0,0,0,0,10,10,10,-0.089942617637610411,0.047904392531438286,0.22565491197946036,3050.2371005272125,4386.5827630490239,5782.3199503027936,4828,4828,4828
HSI,pinball_0p01,twice_auto,78,28,3.9000000000000004,0,0,0,0,0.00061319415756466266,0.58617644428637239,3.7741803793186488,-0.089942617637610411,0.047904392531438286,0.22565491197946036,3050.2371005272125,4386.5827630490239,5782.3199503027936,4828,4828,4828
HSI,pinball_0p025,auto,78,38,3.9000000000000004,0,0,0,0,0.025727389362698819,0.49394845970999812,1.6670409169368618,-0.11078847565250753,0.082507623661486063,0.20575705271682018,3180.2467510706515,4092.0310228006765,6031.0585430003475,4828,4828,4828
HSI,pinball_0p025,fixed,78,35,3.9000000000000004,0,0,0,0,10,10,10,-0.11078847565250753,0.082507623661486063,0.20575705271682018,3180.2467510706515,4092.0310228006765,6031.0585430003475,4828,4828,4828
HSI,pinball_0p025,twice_auto,78,38,3.9000000000000004,0,0,0,0,0.051454778725397637,0.98789691941999624,3.3340818338737237,-0.11078847565250753,0.082507623661486063,0.20575705271682018,3180.2467510706515,4092.0310228006765,6031.0585430003475,4828,4828,4828
HSI,pinball_0p05,auto,78,43,3.9000000000000004,0,0,0,0,0.0072394028010240256,0.47109062686954606,1.2989442939958999,-0.078900685700636158,0.080219502990942035,0.16323802407643356,3472.966612285989,4110.9304695579685,5655.1258150972108,4828,4828,4828
HSI,pinball_0p05,fixed,78,42,3.9000000000000004,0,0,0,0,10,10,10,-0.078900685700636158,0.080219502990942035,0.16323802407643356,3472.966612285989,4110.9304695579685,5655.1258150972108,4828,4828,4828
HSI,pinball_0p05,twice_auto,78,43,3.9000000000000004,0,0,0,0,0.014478805602048051,0.94218125373909212,2.5978885879917999,-0.078900685700636158,0.080219502990942035,0.16323802407643356,3472.966612285989,4110.9304695579685,5655.1258150972108,4828,4828,4828
HSI,pinball_avg,auto,78,38,3.9000000000000004,0,0,0,0,0.004349476434846484,0.49851111079046773,1.632434560321385,-0.1114469979082254,0.080671245337850084,0.20389934839796603,3192.6040586775625,4107.216819965186,6039.1063822512133,4828,4828,4828
HSI,pinball_avg,fixed,78,38,3.9000000000000004,0,0,0,0,10,10,10,-0.1114469979082254,0.080671245337850084,0.20389934839796603,3192.6040586775625,4107.216819965186,6039.1063822512133,4828,4828,4828
HSI,pinball_avg,twice_auto,78,38,3.9000000000000004,0,0,0,0,0.0086989528696929681,0.99702222158093545,3.26486912064277,-0.1114469979082254,0.080671245337850084,0.20389934839796603,3192.6040586775625,4107.216819965186,6039.1063822512133,4828,4828,4828
HSI,qlike,auto,78,55,3.9000000000000004,0,0,0,0,0.035968248304626693,2.0156614989765496,5.70297659584031,-0.11448009276703504,0.26927564129210413,0.37982612862577714,2164.1401976065595,2772.0067036770733,6059.9672608619449,4815,4815,4815
HSI,qlike,fixed,78,55,3.9000000000000004,0,0,0,0,10,10,10,-0.11448009276703504,0.26927564129210413,0.37982612862577714,2164.1401976065595,2772.0067036770733,6059.9672608619449,4815,4815,4815
HSI,qlike,twice_auto,78,55,3.9000000000000004,0,0,0,0,0.071936496609253386,4.0313229979530991,11.40595319168062,-0.11448009276703504,0.26927564129210413,0.37982612862577714,2164.1401976065595,2772.0067036770733,6059.9672608619449,4815,4815,4815
HSI,qlike_ex_near_zero,auto,78,55,3.9000000000000004,0,0,0,0,0.035968248304626693,2.0156614989765496,5.70297659584031,-0.11448009276703504,0.26927564129210413,0.37982612862577714,2164.1401976065595,2772.0067036770733,6059.9672608619449,4815,4815,4815
HSI,qlike_ex_near_zero,fixed,78,55,3.9000000000000004,0,0,0,0,10,10,10,-0.11448009276703504,0.26927564129210413,0.37982612862577714,2164.1401976065595,2772.0067036770733,6059.9672608619449,4815,4815,4815
HSI,qlike_ex_near_zero,twice_auto,78,55,3.9000000000000004,0,0,0,0,0.071936496609253386,4.0313229979530991,11.40595319168062,-0.11448009276703504,0.26927564129210413,0.37982612862577714,2164.1401976065595,2772.0067036770733,6059.9672608619449,4815,4815,4815
KOSPI,crps,auto,78,55,3.9000000000000004,0,0,0,0,0.023381977279967055,0.55708877634484466,2.2700678698041608,-0.090278501543765877,0.046843639569377198,0.21035609921629794,3155.6890989055923,4404.1745344641249,5797.0237274995079,4837,4837,4837
KOSPI,crps,fixed,78,55,3.9000000000000004,0,0,0,0,10,10,10,-0.090278501543765877,0.046843639569377198,0.21035609921629794,3155.6890989055923,4404.1745344641249,5797.0237274995079,4837,4837,4837
KOSPI,crps,twice_auto,78,55,3.9000000000000004,0,0,0,0,0.046763954559934109,1.1141775526896893,4.5401357396083215,-0.090278501543765877,0.046843639569377198,0.21035609921629794,3155.6890989055923,4404.1745344641249,5797.0237274995079,4837,4837,4837
KOSPI,fz0_0p01,auto,78,44,3.9000000000000004,0,0,0,0,0.010568742506458902,0.32511512843716883,2.4561939706288043,-0.12912812603804066,0.027659469893321048,0.21331437871602926,3136.2014799308299,4576.6447199136674,6271.4078947100897,4837,4837,4837
KOSPI,fz0_0p01,fixed,78,43,3.9000000000000004,0,0,0,0,10,10,10,-0.12912812603804066,0.027659469893321048,0.21331437871602926,3136.2014799308299,4576.6447199136674,6271.4078947100897,4837,4837,4837
KOSPI,fz0_0p01,twice_auto,78,44,3.9000000000000004,0,0,0,0,0.021137485012917803,0.65023025687433766,4.9123879412576086,-0.12912812603804066,0.027659469893321048,0.21331437871602926,3136.2014799308299,4576.6447199136674,6271.4078947100897,4837,4837,4837
KOSPI,fz0_0p025,auto,78,43,3.9000000000000004,0,0,0,0,0.0068556273407560401,0.38212619529429309,2.778862419158612,-0.10227495510182454,0.031173304017831797,0.22687994354582544,3048.0420946983754,4544.5707580952494,5939.1280082113271,4837,4837,4837
KOSPI,fz0_0p025,fixed,78,43,3.9000000000000004,0,0,0,0,10,10,10,-0.10227495510182454,0.031173304017831797,0.22687994354582544,3048.0420946983754,4544.5707580952494,5939.1280082113271,4837,4837,4837
KOSPI,fz0_0p025,twice_auto,78,43,3.9000000000000004,0,0,0,0,0.01371125468151208,0.76425239058858618,5.557724838317224,-0.10227495510182454,0.031173304017831797,0.22687994354582544,3048.0420946983754,4544.5707580952494,5939.1280082113271,4837,4837,4837
