asset,loss,regime,variant,statistic,model,mean_loss,mcs_p_value,eliminated_at_step,n,n_dropped,block_length,n_boot,seed,config_hash,in_mcs_0.1,in_mcs_0.25
DIA,crps,full,headline,range,lgbm,0.0056687896030846105,0.0126,6,4904,0,154,10000,131813079,e35ab198ae7cb5e7a57001c3aea6321ea6bdc236c7e23e58ac5939b330c46d1d,False,False
DIA,crps,full,headline,range,moirai,0.00544945886324454,0.2742,10,4904,0,154,10000,131813079,e35ab198ae7cb5e7a57001c3aea6321ea6bdc236c7e23e58ac5939b330c46d1d,True,True
DIA,crps,full,headline,range,naive,0.005841696430656778,0.00029999999999999997,3,4904,0,154,10000,131813079,e35ab198ae7cb5e7a57001c3aea6321ea6bdc236c7e23e58ac5939b330c46d1d,False,False
DIA,crps,full,headline,range,patchtst,0.005606199562618844,0,1,4904,0,154,10000,131813079,e35ab198ae7cb5e7a57001c3aea6321ea6bdc236c7e23e58ac5939b330c46d1d,False,False
DIA,crps,full,headline,range,timesfm,0.0054597637602499111,0.052299999999999999,8,4904,0,154,10000,131813079,e35ab198ae7cb5e7a57001c3aea6321ea6bdc236c7e23e58ac5939b330c46d1d,False,False
DIA,crps,full,headline,semi_quadratic,autoarima,0.0054288150499849624,0.60429999999999995,11,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,True,True
DIA,crps,full,headline,semi_quadratic,autoets,0.0054240272864171752,1,13,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,True,True
DIA,crps,full,headline,semi_quadratic,chronos,0.0054612084392514776,0.017500000000000002,7,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,False,False
DIA,crps,full,headline,semi_quadratic,ewma,0.005499901003018782,0.002,5,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,False,False
DIA,crps,full,headline,semi_quadratic,garch11,0.0054768616098411476,0.00020000000000000001,2,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,False,False
DIA,crps,full,headline,semi_quadratic,garch11_t,0.0054627679863595239,0.0016000000000000001,4,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,False,False
DIA,crps,full,headline,semi_quadratic,gjr,0.005430554846418946,0.60429999999999995,12,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,True,True
DIA,crps,full,headline,semi_quadratic,har,0.0054411315422195532,0.16769999999999999,9,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,True,False
DIA,crps,full,headline,semi_quadratic,lgbm,0.0056687896030846105,0.0054000000000000003,6,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,False,False
DIA,crps,full,headline,semi_quadratic,moirai,0.00544945886324454,0.19320000000000001,10,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,True,False
DIA,crps,full,headline,semi_quadratic,naive,0.005841696430656778,0.00050000000000000001,3,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,False,False
DIA,crps,full,headline,semi_quadratic,patchtst,0.005606199562618844,0.0001,1,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,False,False
DIA,crps,full,headline,semi_quadratic,timesfm,0.0054597637602499111,0.0402,8,4904,0,154,10000,61469873,e8e13f760f118a2027323e7a2c4e39cf84affaa8276004ed20b6ffa7913089bc,False,False
DIA,log_score,full,headline,range,autoarima,-3.3175262848308651,0.92179999999999995,11,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,True,True
DIA,log_score,full,headline,range,autoets,-3.3188009459267778,1,13,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,True,True
DIA,log_score,full,headline,range,chronos,-3.2971526231212129,0.0085000000000000006,6,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,False,False
DIA,log_score,full,headline,range,ewma,-3.2696006574575045,0.0001,1,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,False,False
DIA,log_score,full,headline,range,garch11,-3.2882038053530258,0.00020000000000000001,3,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,False,False
DIA,log_score,full,headline,range,garch11_t,-3.318041505937098,0.9294,12,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,True,True
DIA,log_score,full,headline,range,gjr,-3.3113709734531334,0.76829999999999998,10,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,True,True
DIA,log_score,full,headline,range,har,-3.3127272151164395,0.39029999999999998,9,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,True,True
DIA,log_score,full,headline,range,lgbm,-3.2140238742863843,0.00059999999999999995,5,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,False,False
DIA,log_score,full,headline,range,moirai,-3.3055403248891011,0.19700000000000001,8,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,True,False
DIA,log_score,full,headline,range,naive,-3.0350736226102235,0.00059999999999999995,4,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,False,False
DIA,log_score,full,headline,range,patchtst,-3.1427519718626575,0.0001,2,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,False,False
DIA,log_score,full,headline,range,timesfm,-3.3005528299450977,0.0088000000000000005,7,4904,0,75,10000,390829472,5b646effa00bb6c232f52d97e0f2b83b286e74b4a0d4e496405b89ecf13b5721,False,False
DIA,log_score,full,headline,semi_quadratic,autoarima,-3.3175262848308651,0.94069999999999998,11,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,True,True
DIA,log_score,full,headline,semi_quadratic,autoets,-3.3188009459267778,1,13,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,True,True
DIA,log_score,full,headline,semi_quadratic,chronos,-3.2971526231212129,0.0030000000000000001,6,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,False,False
DIA,log_score,full,headline,semi_quadratic,ewma,-3.2696006574575045,0,1,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,False,False
DIA,log_score,full,headline,semi_quadratic,garch11,-3.2882038053530258,0.00020000000000000001,3,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,False,False
DIA,log_score,full,headline,semi_quadratic,garch11_t,-3.318041505937098,0.94069999999999998,12,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,True,True
DIA,log_score,full,headline,semi_quadratic,gjr,-3.3113709734531334,0.76239999999999997,10,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,True,True
DIA,log_score,full,headline,semi_quadratic,har,-3.3127272151164395,0.4632,9,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,True,True
DIA,log_score,full,headline,semi_quadratic,lgbm,-3.2140238742863843,0.00029999999999999997,5,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,False,False
DIA,log_score,full,headline,semi_quadratic,moirai,-3.3055403248891011,0.16309999999999999,8,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,True,False
DIA,log_score,full,headline,semi_quadratic,naive,-3.0350736226102235,0.00020000000000000001,4,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,False,False
DIA,log_score,full,headline,semi_quadratic,patchtst,-3.1427519718626575,0,2,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,False,False
DIA,log_score,full,headline,semi_quadratic,timesfm,-3.3005528299450977,0.0129,7,4904,0,75,10000,1499207121,cc089f0ec209836dbd8561f69fe6fcec14f3e4c1cf6f133eaa087643361955ad,False,False
DIA,pinball_0p01,full,headline,range,autoarima,0.00035263255047578981,0.5877,10,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,True
DIA,pinball_0p01,full,headline,range,autoets,0.00034683681187666198,0.99560000000000004,12,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,True
DIA,pinball_0p01,full,headline,range,chronos,0.00036790038847948653,0.34139999999999998,7,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,True
DIA,pinball_0p01,full,headline,range,ewma,0.00039503106570057243,0.14749999999999999,3,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,False
DIA,pinball_0p01,full,headline,range,garch11,0.0003617243538030041,0.14749999999999999,2,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,False
DIA,pinball_0p01,full,headline,range,garch11_t,0.00034678993459563061,1,13,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,True
DIA,pinball_0p01,full,headline,range,gjr,0.00035038021510623845,0.87250000000000005,11,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,True
DIA,pinball_0p01,full,headline,range,har,0.00036164118392584282,0.55200000000000005,9,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,True
DIA,pinball_0p01,full,headline,range,lgbm,0.00044229348707372935,0.33050000000000002,6,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,True
DIA,pinball_0p01,full,headline,range,moirai,0.00037279271565953553,0.33050000000000002,5,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,True
DIA,pinball_0p01,full,headline,range,naive,0.00057058529784373261,0.14749999999999999,4,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,False
DIA,pinball_0p01,full,headline,range,patchtst,0.00049296352469957862,0.012,1,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,False,False
DIA,pinball_0p01,full,headline,range,timesfm,0.00036698795047180466,0.34139999999999998,8,4904,0,99,10000,562234733,005fd91aaeba60b095f34e27b7444ef6d95c6aa7f7bb12ca1ea249e3e52efbaa,True,True
DIA,pinball_0p01,full,headline,semi_quadratic,autoarima,0.00035263255047578981,0.74160000000000004,10,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,True,True
DIA,pinball_0p01,full,headline,semi_quadratic,autoets,0.00034683681187666198,0.99660000000000004,12,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,True,True
DIA,pinball_0p01,full,headline,semi_quadratic,chronos,0.00036790038847948653,0.15140000000000001,7,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,True,False
DIA,pinball_0p01,full,headline,semi_quadratic,ewma,0.00039503106570057243,0.031800000000000002,3,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,False,False
DIA,pinball_0p01,full,headline,semi_quadratic,garch11,0.0003617243538030041,0.031800000000000002,2,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,False,False
DIA,pinball_0p01,full,headline,semi_quadratic,garch11_t,0.00034678993459563061,1,13,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,True,True
DIA,pinball_0p01,full,headline,semi_quadratic,gjr,0.00035038021510623845,0.878,11,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,True,True
DIA,pinball_0p01,full,headline,semi_quadratic,har,0.00036164118392584282,0.5161,9,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,True,True
DIA,pinball_0p01,full,headline,semi_quadratic,lgbm,0.00044229348707372935,0.059799999999999999,5,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,False,False
DIA,pinball_0p01,full,headline,semi_quadratic,moirai,0.00037279271565953553,0.1038,6,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,True,False
DIA,pinball_0p01,full,headline,semi_quadratic,naive,0.00057058529784373261,0.0344,4,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,False,False
DIA,pinball_0p01,full,headline,semi_quadratic,patchtst,0.00049296352469957862,0.016199999999999999,1,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,False,False
DIA,pinball_0p01,full,headline,semi_quadratic,timesfm,0.00036698795047180466,0.2185,8,4904,0,99,10000,913052290,c03aca912626a20c70ada9ddbe243a3b711f35af16a043c5cce6647e8a97410e,True,False
DIA,pinball_0p025,full,headline,range,autoarima,0.00069928574352032811,0.45639999999999997,11,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,True,True
DIA,pinball_0p025,full,headline,range,autoets,0.00069203226335502039,1,13,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,True,True
DIA,pinball_0p025,full,headline,range,chronos,0.00071566055768793047,0.22570000000000001,6,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,True,False
DIA,pinball_0p025,full,headline,range,ewma,0.0007503971385258107,0.1736,4,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,True,False
DIA,pinball_0p025,full,headline,range,garch11,0.00072231474730981467,0.19089999999999999,5,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,True,False
DIA,pinball_0p025,full,headline,range,garch11_t,0.0007135071305970713,0.316,9,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,True,True
DIA,pinball_0p025,full,headline,range,gjr,0.00069662470342399837,0.71130000000000004,12,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,True,True
DIA,pinball_0p025,full,headline,range,har,0.00071233824738278989,0.36830000000000002,10,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,True,True
DIA,pinball_0p025,full,headline,range,lgbm,0.00082230559811218181,0.15790000000000001,3,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,True,False
DIA,pinball_0p025,full,headline,range,moirai,0.00072006026231310788,0.316,8,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,True,True
DIA,pinball_0p025,full,headline,range,naive,0.00097083467519820687,0.055100000000000003,2,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,False,False
DIA,pinball_0p025,full,headline,range,patchtst,0.00085339025731691668,0.0044000000000000003,1,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,False,False
DIA,pinball_0p025,full,headline,range,timesfm,0.0007119427210524348,0.316,7,4904,0,99,10000,2113124758,8fa02e6bc0e952db1f7202e84095ea4460e2aec18bdd70bbcb2b9ba57a44d235,True,True
DIA,pinball_0p025,full,headline,semi_quadratic,autoarima,0.00069928574352032811,0.56669999999999998,11,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,True,True
DIA,pinball_0p025,full,headline,semi_quadratic,autoets,0.00069203226335502039,1,13,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,True,True
DIA,pinball_0p025,full,headline,semi_quadratic,chronos,0.00071566055768793047,0.1583,6,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,True,False
DIA,pinball_0p025,full,headline,semi_quadratic,ewma,0.0007503971385258107,0.069900000000000004,4,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,False,False
DIA,pinball_0p025,full,headline,semi_quadratic,garch11,0.00072231474730981467,0.11219999999999999,5,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,True,False
DIA,pinball_0p025,full,headline,semi_quadratic,garch11_t,0.0007135071305970713,0.2351,9,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,True,False
DIA,pinball_0p025,full,headline,semi_quadratic,gjr,0.00069662470342399837,0.71240000000000003,12,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,True,True
DIA,pinball_0p025,full,headline,semi_quadratic,har,0.00071233824738278989,0.38550000000000001,10,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,True,True
DIA,pinball_0p025,full,headline,semi_quadratic,lgbm,0.00082230559811218181,0.040899999999999999,3,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,False,False
DIA,pinball_0p025,full,headline,semi_quadratic,moirai,0.00072006026231310788,0.1719,8,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,True,False
DIA,pinball_0p025,full,headline,semi_quadratic,naive,0.00097083467519820687,0.023699999999999999,2,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,False,False
DIA,pinball_0p025,full,headline,semi_quadratic,patchtst,0.00085339025731691668,0.010800000000000001,1,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,False,False
DIA,pinball_0p025,full,headline,semi_quadratic,timesfm,0.0007119427210524348,0.1719,7,4904,0,99,10000,262543720,4b7ff6c9b22967b0affd029a06c6ac27297111f21564cdf976fd572f76954e8e,True,False
DIA,pinball_0p05,full,headline,range,autoarima,0.0011588971115622832,0.64290000000000003,11,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,True,True
DIA,pinball_0p05,full,headline,range,autoets,0.001151858278138345,1,13,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,True,True
DIA,pinball_0p05,full,headline,range,chronos,0.0011822465630053807,0.10639999999999999,7,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,True,False
DIA,pinball_0p05,full,headline,range,ewma,0.0012262025359877904,0.076799999999999993,5,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,False,False
DIA,pinball_0p05,full,headline,range,garch11,0.0012018440754440788,0.016799999999999999,3,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,False,False
DIA,pinball_0p05,full,headline,range,garch11_t,0.0011963486371836664,0.076799999999999993,6,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,False,False
DIA,pinball_0p05,full,headline,range,gjr,0.0011631829584528661,0.64290000000000003,12,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,True,True
DIA,pinball_0p05,full,headline,range,har,0.0011724679935065569,0.33579999999999999,9,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,True,True
DIA,pinball_0p05,full,headline,range,lgbm,0.00131904449481236,0.063799999999999996,4,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,False,False
DIA,pinball_0p05,full,headline,range,moirai,0.0011800072917826966,0.35959999999999998,10,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,True,True
DIA,pinball_0p05,full,headline,range,naive,0.0014807934613014814,0.012200000000000001,2,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,False,False
DIA,pinball_0p05,full,headline,range,patchtst,0.0013150966943406479,0.0047000000000000002,1,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,False,False
DIA,pinball_0p05,full,headline,range,timesfm,0.0011841606814825822,0.1077,8,4904,0,90,10000,1594189029,20805bdee98e1ba438af64afc696c893d21a349ccb75f9ad223dd1283e8930de,True,False
DIA,pinball_0p05,full,headline,semi_quadratic,autoarima,0.0011588971115622832,0.58589999999999998,11,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,True,True
DIA,pinball_0p05,full,headline,semi_quadratic,autoets,0.001151858278138345,1,13,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,True,True
DIA,pinball_0p05,full,headline,semi_quadratic,chronos,0.0011822465630053807,0.087400000000000005,7,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,False,False
DIA,pinball_0p05,full,headline,semi_quadratic,ewma,0.0012262025359877904,0.025100000000000001,5,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,False,False
DIA,pinball_0p05,full,headline,semi_quadratic,garch11,0.0012018440754440788,0.0118,3,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,False,False
DIA,pinball_0p05,full,headline,semi_quadratic,garch11_t,0.0011963486371836664,0.040399999999999998,6,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,False,False
DIA,pinball_0p05,full,headline,semi_quadratic,gjr,0.0011631829584528661,0.58589999999999998,12,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,True,True
DIA,pinball_0p05,full,headline,semi_quadratic,har,0.0011724679935065569,0.28410000000000002,9,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,True,True
DIA,pinball_0p05,full,headline,semi_quadratic,lgbm,0.00131904449481236,0.016299999999999999,4,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,False,False
DIA,pinball_0p05,full,headline,semi_quadratic,moirai,0.0011800072917826966,0.28739999999999999,10,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,True,True
DIA,pinball_0p05,full,headline,semi_quadratic,naive,0.0014807934613014814,0.0057999999999999996,2,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,False,False
DIA,pinball_0p05,full,headline,semi_quadratic,patchtst,0.0013150966943406479,0.0033,1,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,False,False
DIA,pinball_0p05,full,headline,semi_quadratic,timesfm,0.0011841606814825822,0.12130000000000001,8,4904,0,90,10000,1647886337,28cb7034f046fda557782f68a9a5c2be4e3e05f6eccf677a01006e7b4c41998d,True,False
DIA,pinball_avg,full,headline,range,autoarima,0.0007369384685194675,0.49309999999999998,11,4904,0,96,10000,383941979,237025858afe0075fa8b217b89f0eedd9e162c1798b9f08b04eb98828305fa9a,True,True
DIA,pinball_avg,full,headline,range,autoets,0.00073024245112334428,1,13,4904,0,96,10000,383941979,237025858afe0075fa8b217b89f0eedd9e162c1798b9f08b04eb98828305fa9a,True,True
DIA,pinball_avg,full,headline,range,chronos,0.00075526916972426506,0.2238,6,4904,0,96,10000,383941979,237025858afe0075fa8b217b89f0eedd9e162c1798b9f08b04eb98828305fa9a,True,False
DIA,pinball_avg,full,headline,range,ewma,0.00079054358007139098,0.083599999999999994,3,4904,0,96,10000,383941979,237025858afe0075fa8b217b89f0eedd9e162c1798b9f08b04eb98828305fa9a,False,False
DIA,pinball_avg,full,headline,range,garch11,0.00076196105885229946,0.083599999999999994,4,4904,0,96,10000,383941979,237025858afe0075fa8b217b89f0eedd9e162c1798b9f08b04eb98828305fa9a,False,False
DIA,pinball_avg,full,headline,range,garch11_t,0.00075221523412545609,0.27739999999999998,8,4904,0,96,10000,383941979,237025858afe0075fa8b217b89f0eedd9e162c1798b9f08b04eb98828305fa9a,True,True
DIA,pinball_avg,full,headline,range,gjr,0.00073672929232770229,0.59889999999999999,12,4904,0,96,10000,383941979,237025858afe0075fa8b217b89f0eedd9e162c1798b9f08b04eb98828305fa9a,True,True
DIA,pinball_avg,full,headline,range,har,0.0007488158082717282,0.32319999999999999,10,4904,0,96,10000,383941979,237025858afe0075fa8b217b89f0eedd9e162c1798b9f08b04eb98828305fa9a,True,True
DIA,pinball_avg,full,headline,range,lgbm,0.0008612145266660889,0.1133,5,4904,0,96,10000,383941979,237025858afe0075fa8b217b89f0eedd9e162c1798b9f08b04eb98828305fa9a,True,False
