asset,loss,rung,model_a,model_b,n,n_dropped,rho1,n_eff,rho_prewhiten,rho_capped,prewhiten,bandwidth,n_lags,mean_diff,variance,statistic,p_value,hln_factor,variance_nonpositive,significant_5pct
CAC,fz0_avg,fixed,garch11,naive,5038,0,0.072360046033019751,4358.0979218445655,0,False,False,10,9,-0.33797460782866573,0.011262545124531807,-3.1843639203629004,0.0014595653975957468,0.99990074934221995,False,True
CAC,fz0_avg,fixed,garch11,patchtst,5038,0,0.080898196093273603,4283.8769690041327,0,False,False,10,9,-0.48246754402169889,0.01000855222533578,-4.8221350294160565,1.4621188237305747e-06,0.99990074934221995,False,True
CAC,fz0_avg,fixed,garch11,timesfm,5038,0,0.053784368111981902,4523.7284758671422,0,False,False,10,9,-0.04584861384793569,0.00074260364465505199,-1.6823043415957959,0.092571821527298467,0.99990074934221995,False,False
CAC,fz0_avg,fixed,garch11_t,gjr,5038,0,0.00088454661155579792,5029.0951850658403,0,False,False,10,9,-0.0052069226830775937,0.00050164028991033513,-0.23245656593165487,0.81619286272927893,0.99990074934221995,False,False
CAC,fz0_avg,fixed,garch11_t,har,5038,0,0.016084146801211192,4878.5015335794724,0,False,False,10,9,-0.046418474392060462,0.00066701762955119384,-1.7971283701660312,0.072375123516242312,0.99990074934221995,False,False
CAC,fz0_avg,fixed,garch11_t,lgbm,5038,0,0.026083290313454174,4781.8655948504165,0,False,False,10,9,-0.16500296457542193,0.00335974959521933,-2.8463951180757299,0.0044396044039582113,0.99990074934221995,False,True
CAC,fz0_avg,fixed,garch11_t,moirai,5038,0,0.023937904836582466,4802.440472421129,0,False,False,10,9,-0.10585094411608412,0.0011657536443421398,-3.0999039601179685,0.0019465185645508255,0.99990074934221995,False,True
CAC,fz0_avg,fixed,garch11_t,naive,5038,0,0.083785035792344809,4259.0466164755017,0,False,False,10,9,-0.37285186929782194,0.012339296742280801,-3.3562014011298738,0.00079606064617770414,0.99990074934221995,False,True
CAC,fz0_avg,fixed,garch11_t,patchtst,5038,0,0.083870521547378743,4258.3133508005012,0,False,False,10,9,-0.51734480549085504,0.011330958816648003,-4.859635054410032,1.2117134339075171e-06,0.99990074934221995,False,True
CAC,fz0_avg,fixed,garch11_t,timesfm,5038,0,0.072048513884191256,4360.8283827689411,0,False,False,10,9,-0.080725875317091911,0.00093162946892808626,-2.6445272586456654,0.0082058898964022259,0.99990074934221995,False,True
CAC,fz0_avg,fixed,gjr,har,5038,0,0.021035802058957744,4830.4100789427366,0,False,False,10,9,-0.041211551708982871,0.00098857599843868351,-1.3106020104794649,0.19005201342465733,0.99990074934221995,False,False
CAC,fz0_avg,fixed,gjr,lgbm,5038,0,0.030216916558693276,4742.4645197028785,0,False,False,10,9,-0.15979604189234434,0.0043224947245434952,-2.4302764340760654,0.015122005115060427,0.99990074934221995,False,True
CAC,fz0_avg,fixed,gjr,moirai,5038,0,0.041044913055019977,4640.7370781451355,0,False,False,10,9,-0.10064402143300653,0.0014152443769313366,-2.6750330764780372,0.0074963396121342065,0.99990074934221995,False,True
CAC,fz0_avg,fixed,gjr,naive,5038,0,0.077404585614347307,4314.1042462006599,0,False,False,10,9,-0.36764494661474428,0.01400554878568838,-3.106243014203117,0.0019053462178305139,0.99990074934221995,False,True
CAC,fz0_avg,fixed,gjr,patchtst,5038,0,0.079055906122230749,4299.7923635206298,0,False,False,10,9,-0.5121378828077775,0.012132096185381341,-4.6491747793893872,3.417800645751105e-06,0.99990074934221995,False,True
CAC,fz0_avg,fixed,gjr,timesfm,5038,0,0.073787957299478707,4345.6030954757771,0,False,False,10,9,-0.0755189526340143,0.0013145986256983568,-2.082649877020657,0.037333482577252719,0.99990074934221995,False,True
CAC,fz0_avg,fixed,har,lgbm,5038,0,0.025403168606509496,4788.378841497989,0,False,False,10,9,-0.11858449018336147,0.002594774409162236,-2.3277427444227361,0.019965178872772389,0.99990074934221995,False,True
CAC,fz0_avg,fixed,har,moirai,5038,0,0.030443943047595647,4740.3096964980605,0,False,False,10,9,-0.059432469724023662,0.00035149380274435192,-3.1697268268576559,0.0015349644303973991,0.99990074934221995,False,True
CAC,fz0_avg,fixed,har,naive,5038,0,0.075728378165036511,4328.6767601571601,0,False,False,10,9,-0.32643339490576145,0.01099991928356244,-3.1121228076472804,0.0018678735122527781,0.99990074934221995,False,True
CAC,fz0_avg,fixed,har,patchtst,5038,0,0.079492875903944465,4296.0125024563695,0,False,False,10,9,-0.47092633109879467,0.009760936577466935,-4.7661106685762382,1.9310051741427502e-06,0.99990074934221995,False,True
CAC,fz0_avg,fixed,har,timesfm,5038,0,0.069830401781864046,4380.3152612020021,0,False,False,10,9,-0.034307400925031435,0.00034994734607654511,-1.8337636496695986,0.066748054198569051,0.99990074934221995,False,False
CAC,fz0_avg,fixed,lgbm,moirai,5038,0,-0.0084751571007469651,5124.1256110310123,0,False,False,10,9,0.05915202045933779,0.0020836524871092003,1.2957279676813407,0.19512859502009089,0.99990074934221995,False,False
CAC,fz0_avg,fixed,lgbm,naive,5038,0,0.077773854057672329,4310.9000146600583,0,False,False,10,9,-0.20784890472240003,0.0051064401114700878,-2.9083422520397466,0.0036493871357326192,0.99990074934221995,False,True
CAC,fz0_avg,fixed,lgbm,patchtst,5038,0,0.085469820966265653,4244.6164351861271,0,False,False,10,9,-0.35234184091543314,0.005471416632782132,-4.7628973291801087,1.9618815645812038e-06,0.99990074934221995,False,True
CAC,fz0_avg,fixed,lgbm,timesfm,5038,0,0.0017552463923163823,5020.3451260049078,0,False,False,10,9,0.08427708925833001,0.0021272915544843281,1.8270604369577339,0.067749826399040564,0.99990074934221995,False,False
CAC,fz0_avg,fixed,moirai,naive,5038,0,0.061864175998316111,4450.972533165088,0,False,False,10,9,-0.26700092518173785,0.0093599925067303115,-2.7595096018607541,0.0058097405688810862,0.99990074934221995,False,True
CAC,fz0_avg,fixed,moirai,patchtst,5038,0,0.069646680622386228,4381.9329391058018,0,False,False,10,9,-0.41149386137477101,0.0079874477297686881,-4.6037977900976079,4.2505875462520515e-06,0.99990074934221995,False,True
CAC,fz0_avg,fixed,moirai,timesfm,5038,0,0.021753433216400699,4823.4789756874443,0,False,False,10,9,0.02512506879899222,0.00023906182393363572,1.6248341532697537,0.10426046668196912,0.99990074934221995,False,False
CAC,fz0_avg,fixed,naive,patchtst,5038,0,0.092442259662235127,4185.3707647993497,0,False,False,10,9,-0.14449293619303316,0.0057942128916741581,-1.8980440446377709,0.057747395028658714,0.99990074934221995,False,False
CAC,fz0_avg,fixed,naive,timesfm,5038,0,0.061151938438802976,4457.341463376205,0,False,False,10,9,0.29212599398073003,0.0095445500342377192,2.9898497732795351,0.0028046408287095087,0.99990074934221995,False,True
CAC,fz0_avg,fixed,patchtst,timesfm,5038,0,0.07218854478783808,4359.6008687854546,0,False,False,10,9,0.43661893017376324,0.0083752172558645647,4.7704726931038053,1.8898376730042518e-06,0.99990074934221995,False,True
CAC,fz0_avg,auto,autoarima,autoets,5038,0,0.075672905278801217,4329.1598034612807,0.07567413285793459,False,True,0.3697586988124012,0,0.01619644168819501,0.00017856580933869068,1.2119294872649804,0.22559621996331808,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoarima,chronos,5038,0,0.063899473182586056,4432.8196159344843,0.063899512127822383,False,True,0.59269235031781631,0,-0.0048461465891316766,0.00055212836092958953,-0.20622124890857443,0.83662642490451178,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoarima,ewma,5038,0,0.07262700211416466,4355.7594150996074,0.072627017410025613,False,True,0.37369833512347705,0,-0.030705292724819679,0.0010174483341341908,-0.96252928840476304,0.33583000261104379,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoarima,garch11,5038,0,0.058771180217085349,4478.6927361340386,0.058771290080834891,False,True,0.17964398824608233,0,0.055593683175949496,0.00090507033739444941,1.8477413411195807,0.064698362261124506,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoarima,garch11_t,5038,0,0.064739825454592129,4425.34471493826,0.064740104735910145,False,True,0.14175607744521412,0,0.090470944645105703,0.001030757699019857,2.8176544104106118,0.0048564356469238817,0.99990074934221995,False,True
CAC,fz0_avg,auto,autoarima,gjr,5038,0,0.060005314657573285,4467.6127178522456,0.060005576527735686,False,True,0.27042331049407747,0,0.085264021962028105,0.001393188807722659,2.2841137078328062,0.022406272302405588,0.99990074934221995,False,True
CAC,fz0_avg,auto,autoarima,har,5038,0,0.11928241914218488,3964.1962533122073,0.11928244012865909,False,True,1.0560560307041069,1,0.044052470253045234,0.0002914804920829087,2.5800160842108979,0.0099076370202626964,0.99990074934221995,False,True
CAC,fz0_avg,auto,autoarima,lgbm,5038,0,0.029604153032132773,4748.285312007225,0.029604201844994415,False,True,0.91141202161245849,0,-0.074532019930316218,0.0014542462266042924,-1.9542531132088914,0.050726546775307656,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoarima,moirai,5038,0,0.062425660529563193,4445.9576775448404,0.062425706566675815,False,True,0.50254832254726756,0,-0.015379999470978423,0.00043785275753187964,-0.73493540511933275,0.46241304912425424,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoarima,naive,5038,0,0.076903333017905959,4318.4572520758129,0.076903337625428059,False,True,1.8867901165680898,1,-0.28238092465271625,0.0055293589299571302,-3.7971246889809436,0.00014810631329696797,0.99990074934221995,False,True
CAC,fz0_avg,auto,autoarima,patchtst,5038,0,0.081367740015201362,4279.8292889136465,0.081367771154547727,False,True,1.740310631042854,1,-0.42687386084574946,0.0052112609922303141,-5.9126891029274615,3.5873971256771422e-09,0.99990074934221995,False,True
CAC,fz0_avg,auto,autoarima,timesfm,5038,0,0.10078187887498377,4115.4937060354132,0.10078223810754056,False,True,0.76181186654156552,0,0.0097450693280137883,0.00049283871834708646,0.43892408979678976,0.66073536718429882,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoets,chronos,5038,0,0.072657860442328082,4355.4891744931574,0.072658376647918022,False,True,0.51909819342748953,0,-0.021042588277326687,0.00073300265930700912,-0.77714718192560195,0.43710843542625127,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoets,ewma,5038,0,0.073894609549026657,4344.6711768590903,0.073894711699388563,False,True,0.4222268864224773,0,-0.046901734413014692,0.0011040907782785677,-1.411378201954917,0.1581948909485556,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoets,garch11,5038,0,0.074972270081929998,4335.265041741075,0.074972968724522873,False,True,0.0046394860582899752,0,0.039397241487754475,0.00098056827153878909,1.2580091214496976,0.20844677102332154,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoets,garch11_t,5038,0,0.074946329153378816,4335.4912401959609,0.074947432132500005,False,True,0.19202923826597335,0,0.074274502956910682,0.00099735112675917482,2.3516495737380043,0.018728680303874382,0.99990074934221995,False,True
CAC,fz0_avg,auto,autoets,gjr,5038,0,0.070851589590543801,4371.3337470346478,0.070852553170597327,False,True,0.22391322206925598,0,0.069067580273833099,0.001288759694914514,1.923734626919904,0.054444146308309009,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoets,har,5038,0,0.07668945023120001,4320.3158986431581,0.076690258445759205,False,True,0.75066901980523304,0,0.02785602856485022,0.00035005118079451558,1.4887107330756215,0.13662616074943568,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoets,lgbm,5038,0,0.037596991623916651,4672.8993967207907,0.037597189227352765,False,True,0.99578557631570297,0,-0.090728461618511239,0.0019472302433347628,-2.0558517211870191,0.039848237461082674,0.99990074934221995,False,True
CAC,fz0_avg,auto,autoets,moirai,5038,0,0.0734878107005245,4348.2267457184425,0.073487951663651768,False,True,0.32138743222908783,0,-0.031576441159173442,0.00065819756716683326,-1.230670919729989,0.2185034340809367,0.99990074934221995,False,False
CAC,fz0_avg,auto,autoets,naive,5038,0,0.076120419078813242,4325.264390638843,0.076120478647325837,False,True,1.7364512502480387,1,-0.29857736634091125,0.0065797467730401389,-3.6805200413071995,0.00023519291481744899,0.99990074934221995,False,True
CAC,fz0_avg,auto,autoets,patchtst,5038,0,0.079620608251073907,4294.9081744026416,0.079620609350659413,False,True,1.6262712961877344,1,-0.4430703025339443,0.0060761032260367017,-5.6835143896939044,1.3937708024777476e-08,0.99990074934221995,False,True
CAC,fz0_avg,auto,autoets,timesfm,5038,0,0.090824958663242777,4199.0457056168643,0.090826243080863567,False,True,0.55568293475905073,0,-0.0064513723601812194,0.00065363168603181654,-0.25231464243885293,0.80080816599258109,0.99990074934221995,False,False
CAC,fz0_avg,auto,chronos,ewma,5038,0,0.019964128390425006,4840.7787918587237,0.019964146932028533,False,True,0.11191305094391021,0,-0.025859146135688005,0.0010643059467886733,-0.79257036558968497,0.42806550700804541,0.99990074934221995,False,False
CAC,fz0_avg,auto,chronos,garch11,5038,0,0.027733584943600641,4766.0972364963091,0.027733601214965941,False,True,0.068863472036120338,0,0.060439829765081159,0.00083864596995778451,2.0868478877866736,0.03695204609957544,0.99990074934221995,False,True
CAC,fz0_avg,auto,chronos,garch11_t,5038,0,0.044676704462329214,4607.0892002860182,0.04467680805712676,False,True,0.16595935230260525,0,0.095317091234237358,0.0009673193154696026,3.0643808843652085,0.0021927501600927705,0.99990074934221995,False,True
CAC,fz0_avg,auto,chronos,gjr,5038,0,0.056093667999845623,4502.8203886716929,0.056093818074380374,False,True,0.010560207728082804,0,0.090110168551159761,0.001321822364260257,2.4782444834566073,0.0132355878852384,0.99990074934221995,False,True
CAC,fz0_avg,auto,chronos,har,5038,0,0.030551933699678777,4739.2850358226842,0.030551943489833682,False,True,0.24686744639642072,0,0.04889861684217691,0.00039072517288479846,2.4735333634748691,0.013411166542932805,0.99990074934221995,False,True
CAC,fz0_avg,auto,chronos,lgbm,5038,0,-0.0069464355877127517,5108.4818828410489,-0.0069464401906512568,False,True,0.29584720293060179,0,-0.069685873341184562,0.001369259960074299,-1.8830362764590485,0.059753026825869027,0.99990074934221995,False,False
CAC,fz0_avg,auto,chronos,moirai,5038,0,0.0057442072428660644,4980.4519358279113,0.0057442365282132897,False,True,0.00648343074366342,0,-0.010533852881846757,0.00023055310066497688,-0.69367917832767179,0.48791541352729195,0.99990074934221995,False,False
CAC,fz0_avg,auto,chronos,naive,5038,0,0.063269218424711823,4438.4334614408508,0.063269218425553983,False,True,1.7104039130493471,1,-0.27753477806358462,0.0047210195401142145,-4.0388377556858801,5.4515547117875645e-05,0.99990074934221995,False,True
CAC,fz0_avg,auto,chronos,patchtst,5038,0,0.068879994963261776,4388.6896634606019,0.068880050407928523,False,True,1.4900923238319295,1,-0.42202771425661767,0.0048637430300331038,-6.0507966088734157,1.5454956393843395e-09,0.99990074934221995,False,True
CAC,fz0_avg,auto,chronos,timesfm,5038,0,-0.0037408927180198389,5075.8347708455112,-0.0037409009223935727,False,True,0.011043198107082623,0,0.014591215917145463,0.00019344354830691564,1.0489897704092119,0.29423315468522726,0.99990074934221995,False,False
CAC,fz0_avg,auto,ewma,garch11,5038,0,0.038479247459890377,4664.6493544727,0.038479456238956454,False,True,0.150654248270609,0,0.086298975900769154,0.00054642933379622728,3.6914376141400203,0.0002253482594694378,0.99990074934221995,False,True
CAC,fz0_avg,auto,ewma,garch11_t,5038,0,0.039133429280102848,4658.5410948048429,0.039133733970047463,False,True,0.10991214646696933,0,0.12117623736992539,0.00080456365368473557,4.2716351577035239,1.9762049591521297e-05,0.99990074934221995,False,True
CAC,fz0_avg,auto,ewma,gjr,5038,0,0.043758217239477669,4615.5766938907682,0.043758543190407645,False,True,0.30576688461650431,0,0.11596931468684778,0.0011101233050780817,3.4802815130563816,0.00050513336067029436,0.99990074934221995,False,True
CAC,fz0_avg,auto,ewma,har,5038,0,0.045891516113752889,4595.8863493602685,0.045891537805647191,False,True,0.32949884842974803,0,0.074757762977864892,0.00092446878586410547,2.4584821820228133,0.013985983809399518,0.99990074934221995,False,True
CAC,fz0_avg,auto,ewma,lgbm,5038,0,0.011328218500600557,4925.1354249550368,0.011328242191559874,False,True,0.4003879792564603,0,-0.04382672720549656,0.0018290001547788695,-1.0246818963097508,0.30556251465519413,0.99990074934221995,False,False
CAC,fz0_avg,auto,ewma,moirai,5038,0,0.0075668585274414266,4962.3289257906627,0.0075668586220002804,False,True,0.07053036958735906,0,0.015325293253841247,0.0008684423073508341,0.51999025078597561,0.60309322154239975,0.99990074934221995,False,False
CAC,fz0_avg,auto,ewma,naive,5038,0,0.058262397481719956,4483.2680937896112,0.058262407708394602,False,True,1.462048982526625,1,-0.25167563192789655,0.0059490061919225141,-3.2626902949660486,0.0011109578199452186,0.99990074934221995,False,True
CAC,fz0_avg,auto,ewma,patchtst,5038,0,0.076330960049400931,4323.4328436093083,0.076330973985084177,False,True,1.6674176725795706,1,-0.39616856812092971,0.0048778319429833789,-5.6718337553491871,1.4915902658291882e-08,0.99990074934221995,False,True
CAC,fz0_avg,auto,ewma,timesfm,5038,0,0.044170927161290223,4611.7611051026588,0.044171069571747421,False,True,0.14268188694668921,0,0.040450362052833456,0.0008984283790816781,1.3493902757165877,0.17727228982620541,0.99990074934221995,False,False
CAC,fz0_avg,auto,garch11,garch11_t,5038,0,0.028443853781238336,4759.3262837382654,0.028443979906687421,False,True,0.13415603508688195,0,0.03487726146915622,0.00013425419166182223,3.0097841029548835,0.0026272844990940674,0.99990074934221995,False,True
CAC,fz0_avg,auto,garch11,gjr,5038,0,0.024489648619368417,4797.1408563070463,0.024489714228941622,False,True,0.11010849212706675,0,0.02967033878607863,0.00047053271429053781,1.3676799721836135,0.17147328871775305,0.99990074934221995,False,False
CAC,fz0_avg,auto,garch11,har,5038,0,0.011680660364366175,4921.6645411517848,0.011680681795496009,False,True,0.12739245275068842,0,-0.011541212922904255,0.00058668080088331053,-0.47643911485596169,0.63378223967843195,0.99990074934221995,False,False
CAC,fz0_avg,auto,garch11,lgbm,5038,0,0.015210790681720468,4887.0324095096566,0.015210791406129569,False,True,0.51515528567790825,0,-0.1301257031062657,0.0016598121450772066,-3.1936734946864456,0.0014134019454722145,0.99990074934221995,False,True
CAC,fz0_avg,auto,garch11,moirai,5038,0,0.0087557110126023612,4950.5432022839077,0.0087557447133433663,False,True,0.047554143805500493,0,-0.07097368264692791,0.0008191997561977386,-2.479472677336624,0.013190149724449469,0.99990074934221995,False,True
CAC,fz0_avg,auto,garch11,naive,5038,0,0.072360046033019751,4358.0979218445655,0.072360053148180684,False,True,1.8528157874933355,1,-0.33797460782866573,0.0055183688085475259,-4.5492060232846194,5.5113364853112628e-06,0.99990074934221995,False,True
CAC,fz0_avg,auto,garch11,patchtst,5038,0,0.080898196093273603,4283.8769690041327,0.080898301730903177,False,True,1.6904625049917592,1,-0.48246754402169889,0.0057295995269829774,-6.3732780089482839,2.0153092665891042e-10,0.99990074934221995,False,True
CAC,fz0_avg,auto,garch11,timesfm,5038,0,0.053784368111981902,4523.7284758671422,0.053784368178986464,False,True,0.32455916908737231,0,-0.04584861384793569,0.00072479027414381204,-1.7028520849948428,0.088657447899388828,0.99990074934221995,False,False
CAC,fz0_avg,auto,garch11_t,gjr,5038,0,0.00088454661155579792,5029.0951850658403,0.00088454683160951329,False,True,0.017422413575555372,0,-0.0052069226830775937,0.00048116367311633074,-0.237351295776599,0.81239392341060901,0.99990074934221995,False,False
CAC,fz0_avg,auto,garch11_t,har,5038,0,0.016084146801211192,4878.5015335794724,0.016084228098067848,False,True,0.12966178383122789,0,-0.046418474392060462,0.00064398645037021035,-1.8289818325528633,0.067461423574061999,0.99990074934221995,False,False
CAC,fz0_avg,auto,garch11_t,lgbm,5038,0,0.026083290313454174,4781.8655948504165,0.02608329362857147,False,True,0.75934354870087817,0,-0.16500296457542193,0.0018546465664075467,-3.8310521258449883,0.00012914898230212708,0.99990074934221995,False,True
CAC,fz0_avg,auto,garch11_t,moirai,5038,0,0.023937904836582466,4802.440472421129,0.023938057344678156,False,True,0.030611198673853569,0,-0.10585094411608412,0.0010374927788383572,-3.2859359096839116,0.001023398243529488,0.99990074934221995,False,True
CAC,fz0_avg,auto,garch11_t,naive,5038,0,0.083785035792344809,4259.0466164755017,0.083785069854987418,False,True,2.0328458905102775,2,-0.37285186929782194,0.0059634288018551775,-4.8277547448742988,1.4216535570652786e-06,0.99990074934221995,False,True
CAC,fz0_avg,auto,garch11_t,patchtst,5038,0,0.083870521547378743,4258.3133508005012,0.083870685333387957,False,True,1.6533486778182025,1,-0.51734480549085504,0.0064757395162160381,-6.4282432299030567,1.4100842292632849e-10,0.99990074934221995,False,True
CAC,fz0_avg,auto,garch11_t,timesfm,5038,0,0.072048513884191256,4360.8283827689411,0.072048571808351128,False,True,0.26028039395296454,0,-0.080725875317091911,0.00087066539533583141,-2.7355459537889897,0.0062495013734588031,0.99990074934221995,False,True
CAC,fz0_avg,auto,gjr,har,5038,0,0.021035802058957744,4830.4100789427366,0.021035903426025595,False,True,0.21143257754025124,0,-0.041211551708982871,0.00097373033499550726,-1.3205550515727034,0.18670976552410778,0.99990074934221995,False,False
CAC,fz0_avg,auto,gjr,lgbm,5038,0,0.030216916558693276,4742.4645197028785,0.030216924810590823,False,True,0.70870490040864897,0,-0.15979604189234434,0.0026072372084772022,-3.1291950810648372,0.0017628740809963689,0.99990074934221995,False,True
CAC,fz0_avg,auto,gjr,moirai,5038,0,0.041044913055019977,4640.7370781451355,0.041045201458105474,False,True,0.18019269379521427,0,-0.10064402143300653,0.0012600599253476991,-2.834975275161419,0.0046011822356234943,0.99990074934221995,False,True
CAC,fz0_avg,auto,gjr,naive,5038,0,0.077404585614347307,4314.1042462006599,0.077404625148453393,False,True,1.7605277294080197,1,-0.36764494661474428,0.0072032879544551166,-4.3313183622024862,1.5109993436109253e-05,0.99990074934221995,False,True
CAC,fz0_avg,auto,gjr,patchtst,5038,0,0.079055906122230749,4299.7923635206298,0.079056080780086427,False,True,1.640293606754444,1,-0.5121378828077775,0.0069261258798087458,-6.1531656281914584,8.1825637005498951e-10,0.99990074934221995,False,True
CAC,fz0_avg,auto,gjr,timesfm,5038,0,0.073787957299478707,4345.6030954757771,0.073788044095280877,False,True,0.38791902909640169,0,-0.0755189526340143,0.0012453138444803856,-2.1398012842793137,0.032418739793982042,0.99990074934221995,False,True
CAC,fz0_avg,auto,har,lgbm,5038,0,0.025403168606509496,4788.378841497989,0.025403198871989396,False,True,0.77692481190288265,0,-0.11858449018336147,0.0014978757422173937,-3.0637046159031871,0.0021977032346540324,0.99990074934221995,False,True
CAC,fz0_avg,auto,har,moirai,5038,0,0.030443943047595647,4740.3096964980605,0.030443999018241994,False,True,0.13914335224684773,0,-0.059432469724023662,0.00031209283991762968,-3.3638666334519982,0.00077432579025882428,0.99990074934221995,False,True
CAC,fz0_avg,auto,har,naive,5038,0,0.075728378165036511,4328.6767601571601,0.075728379971894355,False,True,1.9012331374169611,1,-0.32643339490576145,0.0054190124804938478,-4.4339562125664136,9.4487291193676548e-06,0.99990074934221995,False,True
CAC,fz0_avg,auto,har,patchtst,5038,0,0.079492875903944465,4296.0125024563695,0.079492914161739425,False,True,1.7122497758608279,1,-0.47092633109879467,0.0054959000755937957,-6.3517069666278774,2.3166855119436778e-10,0.99990074934221995,False,True
CAC,fz0_avg,auto,har,timesfm,5038,0,0.069830401781864046,4380.3152612020021,0.069830631429303527,False,True,0.30775354399811772,0,-0.034307400925031435,0.00034762478364821218,-1.8398793533342201,0.065844757434456114,0.99990074934221995,False,False
CAC,fz0_avg,auto,lgbm,moirai,5038,0,-0.0084751571007469651,5124.1256110310123,-0.008475182480116146,False,True,0.31899084204726208,0,0.05915202045933779,0.0013625163371165738,1.6023434821274296,0.10914237864344127,0.99990074934221995,False,False
CAC,fz0_avg,auto,lgbm,naive,5038,0,0.077773854057672329,4310.9000146600583,0.077773880671233822,False,True,1.4365740125007966,1,-0.20784890472240003,0.0031720435210578018,-3.6900739150149842,0.00022655644492712963,0.99990074934221995,False,True
CAC,fz0_avg,auto,lgbm,patchtst,5038,0,0.085469820966265653,4244.6164351861271,0.085470023775255685,False,True,1.1948935489127328,1,-0.35234184091543314,0.0039464305782949752,-5.6081404196308018,2.1542054435165866e-08,0.99990074934221995,False,True
CAC,fz0_avg,auto,lgbm,timesfm,5038,0,0.0017552463923163823,5020.3451260049078,0.001755246517396327,False,True,0.12809100463143838,0,0.08427708925833001,0.0013133135124631097,2.3253172595559191,0.020094525001004164,0.99990074934221995,False,True
CAC,fz0_avg,auto,moirai,naive,5038,0,0.061864175998316111,4450.972533165088,0.061864192585606513,False,True,1.6176368045805773,1,-0.26700092518173785,0.0047937548102414676,-3.8559531764328665,0.00011671705772004124,0.99990074934221995,False,True
CAC,fz0_avg,auto,moirai,patchtst,5038,0,0.069646680622386228,4381.9329391058018,0.069646690945209713,False,True,1.5324642352031785,1,-0.41149386137477101,0.004625867631434329,-6.0495581273478427,1.5573364496143138e-09,0.99990074934221995,False,True
CAC,fz0_avg,auto,moirai,timesfm,5038,0,0.021753433216400699,4823.4789756874443,0.02175370729011946,False,True,0.07787935540301516,0,0.02512506879899222,0.00024861624029835501,1.5933067874122828,0.11115412912607459,0.99990074934221995,False,False
CAC,fz0_avg,auto,naive,patchtst,5038,0,0.092442259662235127,4185.3707647993497,0.092442343249615672,False,True,0.67877917733946902,0,-0.14449293619303316,0.0045347577153479739,-2.1454898583258317,0.031961364777130179,0.99990074934221995,False,True
CAC,fz0_avg,auto,naive,timesfm,5038,0,0.061151938438802976,4457.341463376205,0.0611519450435863,False,True,1.735752003229156,1,0.29212599398073003,0.0045250083572565504,4.3422757990551446,1.4378182881160868e-05,0.99990074934221995,False,True
CAC,fz0_avg,auto,patchtst,timesfm,5038,0,0.07218854478783808,4359.6008687854546,0.072188656417399022,False,True,1.6649833759153938,1,0.43661893017376324,0.0046502243923244764,6.4021006869140953,1.6717380347643122e-10,0.99990074934221995,False,True
CAC,fz0_avg,twice_auto,autoarima,autoets,5038,0,0.075672905278801217,4329.1598034612807,0.07567413285793459,False,True,0.7395173976248024,0,0.01619644168819501,0.00017856580933869068,1.2119294872649804,0.22559621996331808,0.99990074934221995,False,False
CAC,fz0_avg,twice_auto,autoarima,chronos,5038,0,0.063899473182586056,4432.8196159344843,0.063899512127822383,False,True,1.1853847006356326,1,-0.0048461465891316766,0.0005516750753754735,-0.20630595268050222,0.83656026711241727,0.99990074934221995,False,False
CAC,fz0_avg,twice_auto,autoarima,ewma,5038,0,0.07262700211416466,4355.7594150996074,0.072627017410025613,False,True,0.74739667024695411,0,-0.030705292724819679,0.0010174483341341908,-0.96252928840476304,0.33583000261104379,0.99990074934221995,False,False
CAC,fz0_avg,twice_auto,autoarima,garch11,5038,0,0.058771180217085349,4478.6927361340386,0.058771290080834891,False,True,0.35928797649216465,0,0.055593683175949496,0.00090507033739444941,1.8477413411195807,0.064698362261124506,0.99990074934221995,False,False
CAC,fz0_avg,twice_auto,autoarima,garch11_t,5038,0,0.064739825454592129,4425.34471493826,0.064740104735910145,False,True,0.28351215489042825,0,0.090470944645105703,0.001030757699019857,2.8176544104106118,0.0048564356469238817,0.99990074934221995,False,True
CAC,fz0_avg,twice_auto,autoarima,gjr,5038,0,0.060005314657573285,4467.6127178522456,0.060005576527735686,False,True,0.54084662098815495,0,0.085264021962028105,0.001393188807722659,2.2841137078328062,0.022406272302405588,0.99990074934221995,False,True
CAC,fz0_avg,twice_auto,autoarima,har,5038,0,0.11928241914218488,3964.1962533122073,0.11928244012865909,False,True,2.1121120614082138,2,0.044052470253045234,0.00029124990388907848,2.5810372065098042,0.0098784186872551329,0.99990074934221995,False,True
CAC,fz0_avg,twice_auto,autoarima,lgbm,5038,0,0.029604153032132773,4748.285312007225,0.029604201844994415,False,True,1.822824043224917,1,-0.074532019930316218,0.0014476751393508918,-1.9586833296931756,0.050204984791457435,0.99990074934221995,False,False
